attrition_flag,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,credit_limit
Existing Customer,49,M,1,Doctorate,Married,$60K - $80K,Blue,8983.0
Existing Customer,52,F,1,Graduate,Unknown,Less than $40K,Blue,1449.0
Existing Customer,37,M,2,Unknown,Single,Less than $40K,Blue,1438.3
Existing Customer,46,M,2,High School,Single,$40K - $60K,Blue,4129.0
Existing Customer,32,M,1,Unknown,Married,$60K - $80K,Blue,8581.0
Existing Customer,44,F,3,Unknown,Divorced,$40K - $60K,Blue,4391.0
Attrited Customer,43,M,4,Graduate,Single,$60K - $80K,Blue,22322.0
Existing Customer,46,F,4,Unknown,Divorced,Less than $40K,Blue,1757.0
Existing Customer,58,M,3,Graduate,Married,$120K +,Blue,17539.0
Existing Customer,45,F,4,Uneducated,Married,Unknown,Blue,12310.0
Existing Customer,43,F,4,Uneducated,Single,Less than $40K,Blue,3220.0
Existing Customer,55,M,3,High School,Married,$80K - $120K,Blue,3038.0
Existing Customer,49,M,3,College,Unknown,$120K +,Silver,34516.0
Existing Customer,49,M,1,Unknown,Single,$60K - $80K,Silver,32535.0
Existing Customer,34,M,2,Graduate,Married,$60K - $80K,Blue,2540.0
Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,2873.0
Existing Customer,51,M,4,High School,Single,$40K - $60K,Blue,3272.0
Existing Customer,32,M,3,Unknown,Married,$60K - $80K,Blue,4469.0
Existing Customer,27,M,0,Graduate,Married,Less than $40K,Blue,2469.0
Existing Customer,40,F,4,Graduate,Single,Less than $40K,Blue,1438.3
Existing Customer,50,M,3,High School,Single,$40K - $60K,Gold,34516.0
Existing Customer,54,M,2,Graduate,Married,$40K - $60K,Blue,1655.0
Existing Customer,55,F,3,Graduate,Married,Less than $40K,Blue,1438.3
Existing Customer,38,F,2,Graduate,Married,Less than $40K,Blue,2023.0
Existing Customer,53,M,1,High School,Single,$120K +,Blue,19709.0
Existing Customer,44,F,3,Graduate,Married,Less than $40K,Blue,4210.0
Existing Customer,53,F,3,College,Married,Less than $40K,Blue,4646.0
Existing Customer,53,F,2,High School,Married,Less than $40K,Blue,5362.0
Existing Customer,40,M,4,Unknown,Unknown,$80K - $120K,Blue,2126.0
Existing Customer,51,M,4,Graduate,Married,$80K - $120K,Blue,18352.0
Existing Customer,62,F,0,High School,Married,Unknown,Blue,3359.0
Existing Customer,45,M,5,High School,Single,$60K - $80K,Blue,4475.0
Existing Customer,40,F,3,Uneducated,Married,Less than $40K,Blue,7049.0
Existing Customer,38,F,2,Graduate,Single,Less than $40K,Blue,3927.0
Existing Customer,57,M,1,Graduate,Married,$80K - $120K,Blue,2437.0
Existing Customer,47,F,1,High School,Married,$40K - $60K,Blue,1701.0
Existing Customer,48,M,4,Doctorate,Unknown,$60K - $80K,Blue,2761.0
Existing Customer,50,F,2,College,Married,$40K - $60K,Blue,2295.0
Existing Customer,63,M,0,College,Single,$80K - $120K,Blue,30655.0
Existing Customer,54,F,4,Graduate,Married,Unknown,Blue,10273.0
Existing Customer,50,F,3,Unknown,Married,$40K - $60K,Blue,1564.0
Existing Customer,62,M,1,Unknown,Married,$40K - $60K,Blue,1848.0
Existing Customer,65,F,2,Doctorate,Single,Less than $40K,Blue,6812.0
Existing Customer,42,M,4,Unknown,Married,Less than $40K,Blue,1950.0
Existing Customer,47,F,5,High School,Divorced,Unknown,Blue,5756.0
Attrited Customer,42,M,2,Unknown,Single,$80K - $120K,Blue,34516.0
Existing Customer,47,M,3,Graduate,Married,$60K - $80K,Blue,6224.0
Existing Customer,38,F,2,High School,Married,Unknown,Blue,14831.0
Existing Customer,49,M,4,Uneducated,Divorced,$80K - $120K,Blue,34516.0
Existing Customer,39,M,3,High School,Single,$60K - $80K,Blue,1818.0
Existing Customer,33,F,1,High School,Single,Less than $40K,Silver,10332.0
Existing Customer,62,F,0,Graduate,Married,Less than $40K,Blue,1438.3
Existing Customer,42,F,4,Graduate,Single,$40K - $60K,Blue,6316.0
Existing Customer,34,F,3,Post-Graduate,Married,$40K - $60K,Blue,1438.3
Existing Customer,49,F,2,High School,Unknown,$40K - $60K,Blue,5370.0
Existing Customer,52,M,1,Uneducated,Married,$80K - $120K,Blue,8065.0
Existing Customer,51,F,3,Graduate,Single,Less than $40K,Blue,1555.0
Existing Customer,64,F,0,Uneducated,Single,Unknown,Blue,11037.0
Existing Customer,33,M,3,Graduate,Single,$60K - $80K,Blue,8717.0
Existing Customer,33,M,1,Unknown,Married,$80K - $120K,Blue,13363.0
Existing Customer,50,F,1,Unknown,Married,$40K - $60K,Blue,3881.0
Existing Customer,36,M,1,Uneducated,Divorced,$120K +,Blue,20230.0
Existing Customer,42,F,1,Graduate,Single,Less than $40K,Blue,3534.0
Attrited Customer,47,F,3,College,Married,Less than $40K,Blue,2033.0
Existing Customer,47,F,3,Unknown,Single,Unknown,Blue,5884.0
Existing Customer,34,F,4,Uneducated,Single,Less than $40K,Blue,2129.0
Existing Customer,49,M,3,Post-Graduate,Single,Less than $40K,Blue,3057.0
Existing Customer,48,M,3,Unknown,Single,$80K - $120K,Blue,16794.0
Existing Customer,53,M,3,High School,Married,$120K +,Blue,6383.0
Existing Customer,37,F,1,High School,Single,Less than $40K,Blue,5931.0
Attrited Customer,61,F,1,Unknown,Single,$40K - $60K,Blue,4467.0
Existing Customer,39,M,3,Unknown,Married,$120K +,Blue,20695.0
Existing Customer,34,F,2,Uneducated,Unknown,Less than $40K,Blue,2853.0
Attrited Customer,45,F,2,Post-Graduate,Single,$40K - $60K,Blue,1438.3
Attrited Customer,33,M,2,Graduate,Divorced,Less than $40K,Blue,6012.0
Existing Customer,56,M,1,College,Married,$60K - $80K,Blue,2567.0
Existing Customer,37,M,4,Doctorate,Single,$60K - $80K,Silver,25293.0
Existing Customer,44,F,3,College,Married,Less than $40K,Blue,6441.0
Existing Customer,46,F,3,College,Married,Unknown,Silver,34516.0
Existing Customer,44,M,3,Unknown,Married,$40K - $60K,Blue,2534.0
Attrited Customer,58,M,2,Uneducated,Single,$80K - $120K,Blue,34516.0
Existing Customer,40,M,2,Graduate,Married,$80K - $120K,Blue,17438.0
Existing Customer,48,M,3,Graduate,Married,$120K +,Blue,34516.0
Existing Customer,41,M,4,Doctorate,Married,$40K - $60K,Blue,2523.0
Existing Customer,46,M,3,Graduate,Married,$80K - $120K,Blue,2355.0
Existing Customer,53,F,2,Graduate,Single,Less than $40K,Blue,1874.0
Existing Customer,42,F,2,Uneducated,Married,Unknown,Blue,8314.0
Existing Customer,45,F,3,High School,Married,$40K - $60K,Blue,2919.0
Existing Customer,55,F,1,Graduate,Single,Less than $40K,Blue,1724.0
Attrited Customer,54,M,5,Uneducated,Married,$120K +,Blue,14938.0
Existing Customer,33,M,1,Uneducated,Single,$80K - $120K,Silver,34516.0
Attrited Customer,62,M,0,Unknown,Single,$60K - $80K,Silver,25502.0
Existing Customer,39,F,2,Unknown,Single,Less than $40K,Blue,1623.0
Existing Customer,42,M,3,Post-Graduate,Married,$80K - $120K,Blue,15535.0
Attrited Customer,50,F,2,Graduate,Single,Less than $40K,Blue,6629.0
Existing Customer,36,F,2,Graduate,Unknown,Unknown,Blue,14304.0
Existing Customer,47,M,1,Graduate,Unknown,$80K - $120K,Blue,6514.0
Existing Customer,56,F,1,Graduate,Married,Less than $40K,Blue,1894.0
Existing Customer,49,M,3,College,Single,Less than $40K,Blue,5128.0
Existing Customer,59,M,1,Post-Graduate,Married,$40K - $60K,Blue,3616.0
Existing Customer,45,F,3,Uneducated,Married,Unknown,Blue,6971.0
Existing Customer,42,M,2,Graduate,Married,$80K - $120K,Blue,33408.0
Attrited Customer,31,F,1,Graduate,Married,Less than $40K,Blue,1438.3
Existing Customer,48,F,3,Graduate,Divorced,$40K - $60K,Blue,3585.0
Existing Customer,49,F,4,High School,Married,Less than $40K,Blue,1514.0
Existing Customer,49,M,2,Graduate,Single,$40K - $60K,Blue,2798.0
Existing Customer,47,M,3,Graduate,Married,$60K - $80K,Blue,3429.0
Existing Customer,38,F,2,Graduate,Married,Unknown,Blue,11327.0
Existing Customer,67,F,0,Unknown,Married,Less than $40K,Blue,2174.0
Attrited Customer,47,F,3,Uneducated,Single,$40K - $60K,Blue,6885.0
Existing Customer,40,F,4,Unknown,Married,Less than $40K,Blue,2925.0
Existing Customer,50,M,2,Unknown,Divorced,$120K +,Blue,16494.0
Existing Customer,48,F,3,Unknown,Unknown,Less than $40K,Blue,2069.0
Existing Customer,47,F,4,High School,Married,Less than $40K,Blue,1896.0
Existing Customer,62,M,0,Graduate,Single,$60K - $80K,Blue,21805.0
Existing Customer,56,F,4,Unknown,Married,Less than $40K,Blue,2515.0
Existing Customer,53,M,1,Graduate,Single,$80K - $120K,Blue,6846.0
Attrited Customer,48,F,2,Uneducated,Unknown,Unknown,Blue,3137.0
Existing Customer,65,F,0,College,Single,Less than $40K,Blue,2174.0
Existing Customer,33,F,2,Graduate,Divorced,Less than $40K,Blue,2426.0
Existing Customer,54,M,1,Unknown,Married,$120K +,Blue,8329.0
Existing Customer,60,F,0,Unknown,Married,Less than $40K,Blue,1671.0
Existing Customer,47,F,4,Graduate,Divorced,Less than $40K,Blue,2069.0
Existing Customer,46,F,2,Graduate,Single,Unknown,Blue,2880.0
Existing Customer,43,M,2,Post-Graduate,Single,$80K - $120K,Blue,11247.0
Attrited Customer,36,F,2,Graduate,Unknown,Less than $40K,Blue,2580.0
Existing Customer,39,M,2,Post-Graduate,Married,$40K - $60K,Blue,3823.0
Attrited Customer,57,F,2,Doctorate,Married,Less than $40K,Blue,1438.3
Existing Customer,52,F,2,Unknown,Single,Less than $40K,Blue,3250.0
Existing Customer,34,M,1,Uneducated,Married,$60K - $80K,Blue,8581.0
Existing Customer,61,F,0,Graduate,Married,Less than $40K,Blue,1438.3
Attrited Customer,54,M,4,Graduate,Unknown,$120K +,Gold,34516.0
Existing Customer,62,M,0,Graduate,Married,$40K - $60K,Blue,3106.0
Existing Customer,47,F,4,Graduate,Single,$40K - $60K,Silver,15785.0
Existing Customer,49,F,5,High School,Married,Less than $40K,Blue,2574.0
Existing Customer,54,M,3,Graduate,Single,$60K - $80K,Blue,7075.0
Existing Customer,29,M,1,College,Single,$120K +,Blue,12248.0
Existing Customer,48,F,3,High School,Married,Less than $40K,Blue,1495.0
Existing Customer,37,M,0,Doctorate,Single,$80K - $120K,Blue,12944.0
Attrited Customer,34,F,2,Unknown,Divorced,Less than $40K,Blue,1691.0
Existing Customer,46,M,3,Graduate,Married,Less than $40K,Blue,2781.0
Existing Customer,54,F,1,Post-Graduate,Single,$40K - $60K,Blue,3028.0
Existing Customer,55,M,2,College,Single,$120K +,Blue,3477.0
Existing Customer,45,F,4,Post-Graduate,Unknown,Less than $40K,Blue,2192.0
Attrited Customer,47,F,4,Graduate,Divorced,$40K - $60K,Blue,2168.0
Existing Customer,60,F,1,Unknown,Married,$40K - $60K,Blue,1438.3
Existing Customer,34,F,2,Graduate,Single,Less than $40K,Blue,5015.0
Existing Customer,43,F,3,College,Married,Less than $40K,Blue,2066.0
Existing Customer,57,M,1,Doctorate,Single,$120K +,Blue,11954.0
Existing Customer,38,M,3,College,Single,$60K - $80K,Silver,34140.0
Existing Customer,53,M,3,Uneducated,Married,$60K - $80K,Blue,2049.0
Existing Customer,43,M,2,High School,Single,$60K - $80K,Blue,2733.0
Existing Customer,55,F,1,Unknown,Unknown,Less than $40K,Blue,1928.0
Existing Customer,38,M,1,Graduate,Single,$60K - $80K,Blue,7293.0
Attrited Customer,36,M,3,College,Single,Less than $40K,Blue,8744.0
Existing Customer,62,M,0,Graduate,Single,$40K - $60K,Blue,2228.0
Existing Customer,34,M,1,Unknown,Single,$60K - $80K,Blue,6053.0
Existing Customer,35,M,1,High School,Married,$60K - $80K,Blue,4008.0
Existing Customer,44,M,3,Unknown,Married,$120K +,Blue,20695.0
Existing Customer,36,M,3,Graduate,Married,$80K - $120K,Blue,1438.3
Existing Customer,39,F,1,Uneducated,Married,Less than $40K,Blue,3471.0
Existing Customer,51,F,1,Uneducated,Single,Less than $40K,Blue,7326.0
Existing Customer,51,M,2,College,Single,$80K - $120K,Blue,4555.0
Existing Customer,46,F,2,College,Unknown,Less than $40K,Blue,3073.0
Existing Customer,46,M,2,Unknown,Married,$40K - $60K,Blue,4721.0
Existing Customer,53,M,1,Graduate,Single,$80K - $120K,Blue,20231.0
Attrited Customer,43,F,3,Doctorate,Divorced,Less than $40K,Blue,3454.0
Attrited Customer,49,M,2,College,Divorced,$60K - $80K,Silver,26437.0
Attrited Customer,35,F,1,Graduate,Single,Less than $40K,Blue,1784.0
Existing Customer,40,F,3,College,Divorced,Unknown,Blue,20420.0
Existing Customer,57,F,3,High School,Married,Less than $40K,Blue,2041.0
Existing Customer,56,F,1,Post-Graduate,Married,Less than $40K,Blue,3832.0
Existing Customer,41,M,3,High School,Married,$80K - $120K,Blue,8376.0
Attrited Customer,48,F,2,Unknown,Married,Less than $40K,Blue,2514.0
Existing Customer,36,F,2,Unknown,Married,Less than $40K,Blue,2580.0
Existing Customer,50,F,1,Graduate,Married,Unknown,Blue,7985.0
Existing Customer,27,F,1,Uneducated,Married,Unknown,Blue,2600.0
Existing Customer,38,M,1,Graduate,Single,$60K - $80K,Blue,2934.0
Existing Customer,60,F,2,Graduate,Married,Less than $40K,Blue,2230.0
Existing Customer,55,M,3,Post-Graduate,Married,$80K - $120K,Blue,4531.0
Existing Customer,49,M,3,Graduate,Married,$60K - $80K,Blue,21331.0
Attrited Customer,48,M,4,College,Married,$40K - $60K,Blue,3786.0
Existing Customer,46,M,3,Graduate,Unknown,$60K - $80K,Blue,2829.0
Existing Customer,57,M,1,College,Single,$120K +,Blue,6455.0
Attrited Customer,52,F,5,High School,Married,$40K - $60K,Blue,2771.0
Existing Customer,44,F,3,Uneducated,Single,Less than $40K,Blue,4307.0
Attrited Customer,45,F,2,Post-Graduate,Single,Less than $40K,Blue,2234.0
Attrited Customer,40,F,3,Graduate,Single,$40K - $60K,Blue,4196.0
Existing Customer,40,F,5,Post-Graduate,Married,Unknown,Blue,2109.0
Attrited Customer,59,F,2,High School,Single,Unknown,Blue,1874.0
Existing Customer,44,M,2,Graduate,Divorced,$80K - $120K,Blue,30357.0
Existing Customer,65,F,2,Graduate,Single,Unknown,Blue,7563.0
Existing Customer,59,F,0,Post-Graduate,Married,$40K - $60K,Blue,1438.3
Existing Customer,46,F,4,Uneducated,Married,Unknown,Blue,5798.0
Existing Customer,41,F,4,High School,Single,$40K - $60K,Blue,3400.0
Existing Customer,44,M,4,Graduate,Married,$80K - $120K,Blue,3946.0
Existing Customer,44,F,4,High School,Divorced,Less than $40K,Blue,2902.0
Existing Customer,54,F,3,High School,Married,Less than $40K,Blue,3666.0
Existing Customer,55,M,2,Graduate,Single,$120K +,Blue,8136.0
Existing Customer,48,M,2,Graduate,Married,$40K - $60K,Blue,2423.0
Attrited Customer,47,F,4,Doctorate,Single,Less than $40K,Blue,3165.0
Existing Customer,45,M,1,Unknown,Single,$60K - $80K,Blue,21815.0
Existing Customer,44,M,4,Unknown,Single,$80K - $120K,Blue,14910.0
Existing Customer,34,M,0,Unknown,Divorced,$120K +,Blue,34516.0
Existing Customer,37,F,3,Uneducated,Single,Less than $40K,Blue,2258.0
Existing Customer,46,F,3,Uneducated,Married,Less than $40K,Blue,4095.0
Existing Customer,36,F,3,Graduate,Single,Unknown,Blue,4685.0
Existing Customer,56,M,1,Graduate,Single,$80K - $120K,Blue,10244.0
Existing Customer,42,F,4,Graduate,Married,Less than $40K,Blue,1620.0
Existing Customer,31,M,1,Unknown,Married,$40K - $60K,Blue,6500.0
Existing Customer,45,F,3,High School,Single,$40K - $60K,Blue,1963.0
Existing Customer,54,F,2,Unknown,Married,Less than $40K,Blue,2322.0
Existing Customer,40,M,4,College,Unknown,$80K - $120K,Blue,2126.0
Existing Customer,47,F,3,Post-Graduate,Married,Less than $40K,Blue,1986.0
Existing Customer,50,M,2,Unknown,Single,$60K - $80K,Blue,4573.0
Existing Customer,53,M,1,High School,Married,$80K - $120K,Blue,3164.0
Existing Customer,64,F,0,Uneducated,Single,Unknown,Blue,6463.0
Existing Customer,50,M,1,Unknown,Married,$80K - $120K,Blue,12786.0
Attrited Customer,47,F,3,Uneducated,Single,Unknown,Blue,1438.3
Existing Customer,30,F,0,High School,Single,Less than $40K,Blue,5240.0
Existing Customer,54,F,3,Graduate,Married,Less than $40K,Blue,2404.0
Existing Customer,36,F,2,Unknown,Married,Unknown,Blue,6966.0
Existing Customer,36,F,4,Uneducated,Single,Unknown,Blue,4685.0
Existing Customer,41,F,4,Unknown,Single,$40K - $60K,Blue,2867.0
Existing Customer,33,M,1,Graduate,Married,$80K - $120K,Blue,21927.0
Existing Customer,43,M,3,Unknown,Married,$40K - $60K,Blue,12219.0
Attrited Customer,42,F,3,Graduate,Married,$40K - $60K,Blue,2013.0
Existing Customer,50,F,2,Graduate,Married,Less than $40K,Blue,9546.0
Existing Customer,35,F,1,Doctorate,Married,Less than $40K,Blue,1663.0
Existing Customer,45,M,1,Uneducated,Single,$40K - $60K,Blue,8566.0
Attrited Customer,50,M,1,Unknown,Divorced,$60K - $80K,Blue,5479.0
Existing Customer,42,F,3,Uneducated,Married,Unknown,Blue,7226.0
Existing Customer,42,M,4,Graduate,Single,$40K - $60K,Blue,8995.0
Existing Customer,62,F,1,Graduate,Single,$40K - $60K,Blue,1438.3
Existing Customer,53,M,3,College,Single,$120K +,Blue,6455.0
Existing Customer,39,F,2,Graduate,Divorced,$40K - $60K,Blue,1953.0
Existing Customer,53,F,4,Graduate,Married,Unknown,Blue,2557.0
Existing Customer,51,F,2,High School,Single,Less than $40K,Blue,1438.3
Existing Customer,65,F,2,High School,Single,Unknown,Blue,5335.0
Existing Customer,44,F,2,Unknown,Married,$40K - $60K,Blue,2867.0
Existing Customer,47,M,3,Graduate,Married,$60K - $80K,Blue,4565.0
Existing Customer,57,F,2,High School,Married,$40K - $60K,Blue,6803.0
Existing Customer,44,F,2,Unknown,Married,$40K - $60K,Blue,2725.0
Existing Customer,42,F,2,Post-Graduate,Married,Less than $40K,Blue,3035.0
Existing Customer,45,F,3,Graduate,Unknown,Unknown,Silver,34516.0
Attrited Customer,45,F,3,Uneducated,Single,Unknown,Blue,4734.0
Existing Customer,38,M,2,Graduate,Single,Less than $40K,Blue,6942.0
Existing Customer,47,F,5,Unknown,Married,Unknown,Blue,5756.0
Attrited Customer,43,M,4,Graduate,Unknown,$60K - $80K,Blue,6538.0
Attrited Customer,39,F,4,Unknown,Married,$40K - $60K,Blue,2867.0
Existing Customer,54,M,3,Uneducated,Single,$120K +,Blue,21144.0
Existing Customer,41,M,4,High School,Unknown,$80K - $120K,Blue,7253.0
Existing Customer,45,F,2,High School,Single,$40K - $60K,Blue,10587.0
Existing Customer,49,M,4,Unknown,Married,$80K - $120K,Blue,26882.0
Existing Customer,43,M,4,Unknown,Unknown,$40K - $60K,Blue,7139.0
Existing Customer,51,F,3,High School,Single,Less than $40K,Blue,2775.0
Existing Customer,65,F,0,Graduate,Married,$40K - $60K,Blue,10962.0
Attrited Customer,40,F,2,Post-Graduate,Divorced,$40K - $60K,Blue,5124.0
Existing Customer,55,M,2,College,Single,$40K - $60K,Blue,3705.0
Existing Customer,62,F,1,Uneducated,Married,$40K - $60K,Blue,5366.0
Existing Customer,40,F,2,Unknown,Married,Less than $40K,Blue,3182.0
Existing Customer,35,F,2,College,Married,$40K - $60K,Blue,3038.0
Existing Customer,35,M,2,High School,Married,$40K - $60K,Blue,6392.0
Existing Customer,34,F,4,Post-Graduate,Single,Less than $40K,Blue,2132.0
Existing Customer,40,F,3,High School,Single,Less than $40K,Blue,8694.0
Existing Customer,36,M,3,Graduate,Married,Less than $40K,Blue,3702.0
Existing Customer,35,F,3,Uneducated,Married,Less than $40K,Blue,2834.0
Existing Customer,50,F,3,College,Married,$40K - $60K,Blue,2295.0
Attrited Customer,54,M,2,Graduate,Single,$80K - $120K,Blue,7570.0
Existing Customer,49,F,4,Uneducated,Single,$40K - $60K,Blue,6443.0
Existing Customer,47,M,3,Unknown,Single,$40K - $60K,Blue,2615.0
Existing Customer,34,M,0,High School,Married,$80K - $120K,Blue,9819.0
Attrited Customer,54,F,1,College,Divorced,Less than $40K,Blue,2370.0
Attrited Customer,42,M,2,High School,Single,$80K - $120K,Blue,17890.0
Existing Customer,40,F,4,Post-Graduate,Single,$40K - $60K,Blue,7596.0
Existing Customer,45,F,2,Uneducated,Married,Unknown,Blue,5547.0
Attrited Customer,49,F,3,Uneducated,Married,Less than $40K,Blue,2185.0
Attrited Customer,56,F,1,College,Single,Less than $40K,Blue,1724.0
Existing Customer,49,F,3,High School,Divorced,$40K - $60K,Blue,3088.0
Existing Customer,46,F,3,College,Married,Unknown,Blue,21646.0
Attrited Customer,40,F,2,Uneducated,Single,Less than $40K,Blue,3680.0
Existing Customer,31,M,1,Unknown,Married,$40K - $60K,Blue,3823.0
Existing Customer,56,F,1,Post-Graduate,Single,Less than $40K,Blue,2923.0
Existing Customer,64,F,0,Graduate,Single,Unknown,Blue,12766.0
Existing Customer,44,F,4,Graduate,Divorced,Less than $40K,Blue,1774.0
Existing Customer,49,F,4,Graduate,Single,Unknown,Blue,3334.0
Attrited Customer,52,M,0,Unknown,Single,$80K - $120K,Blue,11909.0
Existing Customer,54,F,5,Unknown,Single,Less than $40K,Blue,2638.0
Existing Customer,47,M,3,Unknown,Married,$80K - $120K,Blue,3131.0
Existing Customer,49,M,1,Doctorate,Single,$60K - $80K,Blue,1641.0
Attrited Customer,47,M,3,Uneducated,Married,$80K - $120K,Silver,34516.0
Existing Customer,47,F,1,High School,Married,Unknown,Blue,2264.0
Existing Customer,41,M,1,Uneducated,Married,$60K - $80K,Blue,2223.0
Existing Customer,60,F,0,Unknown,Single,$40K - $60K,Blue,1931.0
Existing Customer,43,F,5,Unknown,Married,Less than $40K,Blue,8777.0
Existing Customer,49,F,5,Graduate,Married,Less than $40K,Blue,2174.0
Existing Customer,48,M,3,Unknown,Single,$80K - $120K,Blue,34010.0
Attrited Customer,45,M,5,Unknown,Married,$60K - $80K,Blue,2791.0
Existing Customer,48,F,3,Uneducated,Married,Less than $40K,Blue,6049.0
Existing Customer,45,F,5,Graduate,Single,Less than $40K,Blue,6158.0
Attrited Customer,41,M,4,Uneducated,Married,$120K +,Blue,34516.0
Existing Customer,52,M,3,Uneducated,Single,$120K +,Blue,30560.0
Attrited Customer,43,M,4,Graduate,Unknown,$80K - $120K,Silver,34516.0
Existing Customer,57,F,0,Doctorate,Married,Less than $40K,Blue,1438.3
Existing Customer,45,M,3,Graduate,Divorced,$60K - $80K,Blue,6538.0
Existing Customer,51,F,3,Graduate,Single,$40K - $60K,Blue,2655.0
Existing Customer,39,M,3,Graduate,Single,$120K +,Blue,34516.0
Existing Customer,54,M,3,High School,Married,$80K - $120K,Blue,4531.0
Existing Customer,48,F,1,Graduate,Married,Less than $40K,Blue,8589.0
Existing Customer,52,M,0,Graduate,Single,$80K - $120K,Blue,11909.0
Existing Customer,32,M,3,Unknown,Married,$40K - $60K,Blue,4063.0
Existing Customer,57,M,2,Unknown,Unknown,$120K +,Blue,25645.0
Existing Customer,51,F,4,Uneducated,Married,$40K - $60K,Blue,4167.0
Existing Customer,41,F,1,High School,Single,Less than $40K,Gold,23981.0
Existing Customer,50,F,3,Uneducated,Unknown,Less than $40K,Blue,5452.0
Existing Customer,34,F,3,Graduate,Married,Less than $40K,Blue,3731.0
Attrited Customer,45,M,3,High School,Married,Less than $40K,Blue,4165.0
Attrited Customer,27,M,0,College,Married,Less than $40K,Blue,2943.0
Existing Customer,46,M,3,College,Single,$40K - $60K,Blue,4461.0
Existing Customer,60,F,1,Graduate,Single,$40K - $60K,Blue,5152.0
Existing Customer,50,M,1,Unknown,Single,$120K +,Blue,14699.0
Existing Customer,63,M,0,Uneducated,Single,$80K - $120K,Blue,10021.0
Existing Customer,56,F,1,Post-Graduate,Married,Less than $40K,Blue,4945.0
Existing Customer,49,F,5,High School,Married,Less than $40K,Blue,2374.0
Existing Customer,42,F,3,College,Unknown,Unknown,Blue,4349.0
Existing Customer,54,F,1,College,Married,Less than $40K,Blue,2945.0
Existing Customer,56,F,2,Graduate,Single,$40K - $60K,Blue,1699.0
Existing Customer,48,M,3,Graduate,Divorced,$80K - $120K,Blue,3430.0
Existing Customer,44,M,3,High School,Married,$60K - $80K,Blue,4696.0
Existing Customer,51,F,1,Doctorate,Single,Less than $40K,Blue,3186.0
Existing Customer,26,M,0,College,Single,$40K - $60K,Blue,2109.0
Existing Customer,47,F,5,High School,Divorced,Less than $40K,Blue,2397.0
Existing Customer,47,M,3,Post-Graduate,Married,$80K - $120K,Blue,1438.3
Existing Customer,50,F,2,High School,Divorced,Less than $40K,Blue,3397.0
Existing Customer,53,F,1,High School,Single,Less than $40K,Blue,2114.0
Existing Customer,49,F,1,Uneducated,Single,Less than $40K,Blue,2559.0
Existing Customer,42,F,3,Unknown,Single,Less than $40K,Blue,1721.0
Existing Customer,62,F,1,High School,Single,Less than $40K,Blue,7075.0
Existing Customer,53,F,1,High School,Married,Less than $40K,Blue,2704.0
Existing Customer,63,M,2,High School,Married,$60K - $80K,Blue,9226.0
Existing Customer,42,F,4,Uneducated,Married,Less than $40K,Blue,1531.0
Existing Customer,44,M,3,Uneducated,Married,$40K - $60K,Blue,3032.0
Existing Customer,52,M,3,Graduate,Single,$40K - $60K,Silver,16239.0
Existing Customer,60,F,0,Doctorate,Married,Unknown,Blue,4283.0
Existing Customer,52,M,3,Unknown,Single,$80K - $120K,Blue,2735.0
Existing Customer,47,M,4,Unknown,Single,$60K - $80K,Blue,7603.0
Existing Customer,43,M,3,Uneducated,Single,$80K - $120K,Blue,24001.0
Existing Customer,32,M,1,High School,Single,$60K - $80K,Blue,2043.0
Existing Customer,34,M,1,High School,Married,$80K - $120K,Blue,13363.0
Attrited Customer,50,M,2,High School,Married,$60K - $80K,Blue,10569.0
Existing Customer,50,F,3,Uneducated,Single,$40K - $60K,Blue,7195.0
Existing Customer,46,M,2,Uneducated,Married,$80K - $120K,Blue,31978.0
Attrited Customer,40,M,1,Uneducated,Married,$120K +,Blue,8906.0
Existing Customer,51,M,2,Graduate,Married,$80K - $120K,Blue,11329.0
Attrited Customer,46,F,2,High School,Married,Less than $40K,Blue,3036.0
Existing Customer,41,M,4,High School,Single,$60K - $80K,Blue,4475.0
Existing Customer,44,M,0,High School,Married,$60K - $80K,Blue,13381.0
Existing Customer,42,M,4,Graduate,Married,$120K +,Blue,34516.0
Existing Customer,45,F,3,Graduate,Single,Less than $40K,Blue,8829.0
Attrited Customer,52,F,1,High School,Single,Less than $40K,Blue,4090.0
Existing Customer,34,M,4,Doctorate,Single,$80K - $120K,Silver,34516.0
Existing Customer,53,F,4,Unknown,Married,Less than $40K,Blue,2859.0
Attrited Customer,40,M,4,High School,Married,$60K - $80K,Blue,2966.0
Existing Customer,42,M,4,Uneducated,Married,$40K - $60K,Silver,17328.0
Existing Customer,44,M,4,Unknown,Single,$80K - $120K,Blue,14910.0
Existing Customer,54,F,4,College,Single,Less than $40K,Blue,1572.0
Attrited Customer,45,F,3,Graduate,Married,$40K - $60K,Blue,2867.0
Existing Customer,49,F,1,Uneducated,Married,Unknown,Blue,17116.0
Existing Customer,35,M,3,Uneducated,Divorced,$80K - $120K,Blue,17030.0
Attrited Customer,40,M,4,Unknown,Married,$60K - $80K,Blue,4761.0
Existing Customer,47,M,3,Graduate,Single,$60K - $80K,Blue,1896.0
Attrited Customer,58,M,1,Uneducated,Single,$120K +,Blue,34516.0
Existing Customer,54,M,3,Uneducated,Married,$40K - $60K,Blue,1438.3
Existing Customer,44,M,4,Graduate,Married,$80K - $120K,Blue,28170.0
