attrition_flag,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,credit_limit
Existing Customer,53,F,3,Post-Graduate,Married,$40K - $60K,Blue,1972.0
Attrited Customer,27,F,0,Graduate,Divorced,Unknown,Blue,18432.0
Existing Customer,46,F,3,Unknown,Single,Unknown,Blue,9908.0
Existing Customer,65,M,2,Graduate,Married,Less than $40K,Blue,2621.0
Existing Customer,42,F,1,College,Married,Less than $40K,Blue,2275.0
Existing Customer,43,F,3,Post-Graduate,Single,Less than $40K,Blue,2900.0
Existing Customer,44,M,2,Post-Graduate,Single,$40K - $60K,Blue,6509.0
Existing Customer,50,F,0,Graduate,Married,Less than $40K,Blue,2873.0
Existing Customer,50,F,2,Post-Graduate,Single,Less than $40K,Blue,1529.0
Existing Customer,43,M,3,High School,Single,$120K +,Blue,7464.0
Existing Customer,49,F,4,Uneducated,Married,Less than $,Blue,4167.0
Attrited Customer,49,F,3,Uneducated,Married,$40K - $60K,Blue,4167.0
Attrited Customer,53,F,2,Graduate,Unknown,Less than $40K,Blue,1438.3
Existing Customer,43,F,3,High School,Unknown,$40K - $60K,Blue,4902.0
Existing Customer,48,F,5,Unknown,Married,$40K - $60K,Blue,1438.3
Existing Customer,63,F,0,Uneducated,Married,$40K - $60K,Blue,2929.0
Existing Customer,49,F,4,Graduate,Married,Less than $40K,Blue,3002.0
Existing Customer,59,F,0,Post-Graduate,Single,Less than $40K,Blue,1930.0
Existing Customer,60,F,2,Graduate,Single,Less than $40K,Blue,3008.0
Existing Customer,46,M,2,High School,Married,$60K - $80K,Blue,13840.0
Existing Customer,49,F,2,Unknown,Single,Less than $40K,Blue,1635.0
Attrited Customer,41,F,1,Uneducated,Married,$40K - $60K,Blue,4142.0
Existing Customer,58,F,0,Graduate,Single,Less than $40K,Blue,2602.0
Existing Customer,54,M,2,High School,Married,$80K - $120K,Blue,3164.0
Existing Customer,45,F,2,High School,Single,$40K - $60K,Blue,3788.0
Existing Customer,52,F,2,Graduate,Single,Less than $40K,Blue,6616.0
Existing Customer,34,F,1,Graduate,Single,$40K - $60K,Blue,2700.0
Attrited Customer,39,M,4,Post-Graduate,Divorced,$60K - $80K,Silver,25293.0
Existing Customer,60,M,1,Uneducated,Married,Less than $40K,Blue,5155.0
Existing Customer,46,M,3,Graduate,Married,Less than $40K,Blue,5726.0
Attrited Customer,55,F,1,Unknown,Single,Less than $40K,Blue,1844.0
Existing Customer,45,M,2,College,Married,$80K - $120K,Blue,20640.0
Existing Customer,46,F,4,Graduate,Married,Unknown,Blue,1882.0
Existing Customer,45,F,3,Graduate,Married,Less than $40K,Silver,13991.0
Existing Customer,44,F,4,High School,Single,$40K - $60K,Blue,1963.0
Existing Customer,48,M,3,Graduate,Unknown,Less than $40K,Silver,14386.0
Existing Customer,45,M,3,High School,Single,$40K - $60K,Blue,4461.0
Existing Customer,46,F,4,Unknown,Single,Unknown,Blue,5802.0
Existing Customer,42,M,4,College,Single,$120K +,Blue,11926.0
Existing Customer,38,F,2,Uneducated,Single,Less than $40K,Blue,3927.0
Existing Customer,41,M,2,College,Married,$60K - $80K,Blue,6332.0
Existing Customer,51,F,4,Graduate,Single,Less than $40K,Blue,1789.0
Existing Customer,45,F,5,Graduate,Single,$40K - $60K,Blue,2700.0
Existing Customer,65,F,0,High School,Unknown,Less than $40K,Blue,2279.0
Existing Customer,44,F,4,Post-Graduate,Single,Less than $40K,Blue,6265.0
Existing Customer,43,M,4,Unknown,Unknown,$80K - $120K,Blue,4042.0
Existing Customer,48,M,1,High School,Unknown,$80K - $120K,Blue,29923.0
Attrited Customer,41,M,3,Uneducated,Married,$80K - $120K,Blue,4725.0
Existing Customer,41,F,2,Uneducated,Single,Less than $40K,Blue,1616.0
Existing Customer,49,F,2,High School,Single,Less than $40K,Blue,2841.0
Existing Customer,48,F,2,Graduate,Married,Less than $40K,Blue,1438.3
Attrited Customer,40,F,4,Unknown,Married,$40K - $60K,Blue,1531.0
Existing Customer,39,F,3,Graduate,Single,Less than $40K,Silver,10190.0
Existing Customer,38,M,5,Doctorate,Single,$80K - $120K,Silver,34516.0
Attrited Customer,48,M,3,College,Married,$40K - $60K,Blue,5137.0
Existing Customer,46,F,3,Uneducated,Married,Less than $40K,Blue,3541.0
Existing Customer,53,M,2,Graduate,Married,$60K - $80K,Blue,5619.0
Attrited Customer,48,F,2,Graduate,Married,Less than $40K,Blue,3001.0
Existing Customer,26,F,0,Graduate,Single,Less than $40K,Blue,3416.0
Existing Customer,43,F,4,Graduate,Divorced,Unknown,Blue,5417.0
Attrited Customer,40,M,2,College,Married,$80K - $120K,Blue,2111.0
Existing Customer,60,F,1,Doctorate,Married,Unknown,Blue,10730.0
Existing Customer,51,F,2,Uneducated,Married,$40K - $60K,Blue,8900.0
Existing Customer,51,F,2,Unknown,Married,Less than $40K,Blue,5881.0
Existing Customer,31,F,1,Unknown,Divorced,Less than $40K,Blue,1438.3
Existing Customer,44,M,3,High School,Married,$40K - $60K,Blue,12804.0
Existing Customer,57,F,2,High School,Married,Less than $40K,Blue,2833.0
Existing Customer,44,F,3,High School,Single,Less than $40K,Blue,2232.0
Existing Customer,33,M,1,Graduate,Married,$60K - $80K,Blue,4940.0
Attrited Customer,55,F,1,Unknown,Single,Less than $40K,Blue,3895.0
Existing Customer,40,F,4,Unknown,Married,Unknown,Blue,5024.0
Existing Customer,55,F,3,College,Married,Less than $40K,Blue,1872.0
Attrited Customer,54,M,1,Uneducated,Single,$120K +,Blue,8671.0
Existing Customer,42,F,3,High School,Married,Less than $40K,Blue,3124.0
Existing Customer,52,F,2,Uneducated,Married,Unknown,Blue,2046.0
Existing Customer,34,F,1,Graduate,Single,Less than $40K,Blue,5257.0
Attrited Customer,41,M,2,Unknown,Single,$80K - $120K,Blue,20356.0
Existing Customer,58,F,1,Doctorate,Unknown,Less than $40K,Blue,1708.0
Attrited Customer,54,F,4,Unknown,Married,Less than $40K,Blue,2859.0
Existing Customer,35,F,3,Uneducated,Single,Less than $40K,Blue,5750.0
Existing Customer,35,M,3,Graduate,Married,$60K - $80K,Blue,5550.0
Existing Customer,42,M,4,Uneducated,Married,$40K - $60K,Blue,1438.3
Existing Customer,42,F,2,Uneducated,Married,Unknown,Blue,2960.0
Attrited Customer,33,F,2,Post-Graduate,Single,Less than $40K,Blue,1644.0
Existing Customer,61,M,1,Unknown,Single,$60K - $80K,Blue,19090.0
Existing Customer,45,M,3,Graduate,Divorced,$60K - $80K,Blue,6784.0
Existing Customer,35,F,2,Graduate,Married,Unknown,Blue,2318.0
Existing Customer,48,F,5,High School,Single,$40K - $60K,Blue,3645.0
Attrited Customer,41,F,5,Unknown,Married,$40K - $60K,Silver,16985.0
Existing Customer,38,F,3,Uneducated,Married,Less than $40K,Blue,7049.0
Existing Customer,42,F,3,Unknown,Married,Less than $40K,Blue,2677.0
Existing Customer,48,M,3,Graduate,Single,$80K - $120K,Blue,13551.0
Existing Customer,43,M,1,Graduate,Divorced,$60K - $80K,Blue,2238.0
Existing Customer,41,F,3,Unknown,Unknown,$40K - $60K,Blue,3015.0
Existing Customer,41,M,2,High School,Married,$120K +,Blue,10816.0
Attrited Customer,49,F,2,Graduate,Married,Less than $40K,Blue,6184.0
Existing Customer,50,F,4,High School,Married,Less than $40K,Blue,2393.0
Existing Customer,57,M,1,College,Single,$120K +,Blue,15631.0
Existing Customer,49,M,2,Uneducated,Married,$80K - $120K,Blue,8561.0
Existing Customer,54,F,2,Uneducated,Married,Unknown,Blue,11794.0
Existing Customer,60,M,1,Graduate,Single,$40K - $60K,Blue,9805.0
Existing Customer,53,F,4,Graduate,Married,Less than $40K,Blue,2734.0
Existing Customer,47,M,1,Unknown,Single,$40K - $60K,Blue,7452.0
Attrited Customer,45,F,3,Uneducated,Married,Less than $40K,Blue,1561.0
Existing Customer,54,M,1,Graduate,Married,$80K - $120K,Blue,2492.0
Existing Customer,35,M,1,High School,Unknown,$40K - $60K,Blue,2232.0
Existing Customer,48,F,3,Unknown,Single,Less than $40K,Blue,6218.0
Existing Customer,33,F,3,Graduate,Married,Less than $40K,Blue,3444.0
Existing Customer,43,M,2,Post-Graduate,Divorced,$60K - $80K,Blue,19044.0
Existing Customer,50,M,1,Uneducated,Single,$120K +,Blue,29795.0
Existing Customer,41,F,3,Unknown,Unknown,$40K - $60K,Blue,3015.0
Existing Customer,43,M,1,Graduate,Divorced,$80K - $120K,Blue,21615.0
Existing Customer,39,F,2,High School,Married,Less than $40K,Blue,3416.0
Attrited Customer,41,M,2,High School,Married,$80K - $120K,Silver,34516.0
Attrited Customer,54,F,1,Doctorate,Married,Unknown,Blue,4283.0
Existing Customer,46,F,4,Graduate,Married,Less than $40K,Blue,2867.0
Existing Customer,63,M,0,College,Single,$40K - $60K,Blue,1648.0
Existing Customer,32,F,1,High School,Married,$40K - $60K,Blue,2062.0
Existing Customer,52,F,4,Uneducated,Single,$40K - $60K,Blue,1872.0
Existing Customer,32,M,0,Graduate,Married,Less than $40K,Blue,6911.0
Existing Customer,60,F,0,College,Married,$40K - $60K,Blue,1438.3
Existing Customer,64,M,0,Uneducated,Married,Less than $40K,Blue,2084.0
Existing Customer,54,M,1,Graduate,Married,$60K - $80K,Blue,10824.0
Existing Customer,42,F,4,Uneducated,Married,Less than $40K,Blue,2812.0
Existing Customer,39,F,1,Unknown,Married,Less than $40K,Blue,2077.0
Existing Customer,55,F,3,Graduate,Married,Unknown,Blue,3805.0
Existing Customer,50,F,0,Post-Graduate,Married,Less than $40K,Blue,1515.0
Existing Customer,58,F,1,Uneducated,Single,Unknown,Blue,7563.0
Existing Customer,56,M,1,Graduate,Married,$80K - $120K,Blue,8688.0
Existing Customer,55,F,2,Graduate,Married,Unknown,Blue,2592.0
Existing Customer,65,F,0,High School,Married,Less than $40K,Blue,6812.0
Existing Customer,51,F,2,Graduate,Married,Less than $40K,Blue,3106.0
Existing Customer,34,M,3,High School,Married,$40K - $60K,Blue,12024.0
Attrited Customer,42,F,2,College,Single,$40K - $60K,Blue,2594.0
Existing Customer,45,M,5,College,Married,$120K +,Silver,34516.0
Existing Customer,42,F,0,High School,Single,Less than $40K,Blue,2403.0
Attrited Customer,52,M,0,Unknown,Single,$80K - $120K,Blue,11909.0
Existing Customer,44,M,4,Graduate,Married,$80K - $120K,Blue,3946.0
Existing Customer,63,M,0,Uneducated,Married,$80K - $120K,Blue,9031.0
Existing Customer,34,F,3,Post-Graduate,Married,Less than $40K,Blue,2917.0
Existing Customer,32,F,1,Graduate,Divorced,Less than $40K,Blue,2763.0
Existing Customer,58,F,0,Graduate,Single,Less than $40K,Blue,3008.0
Existing Customer,43,M,3,College,Unknown,$120K +,Blue,34516.0
Existing Customer,52,M,0,Graduate,Married,$40K - $60K,Blue,12914.0
Existing Customer,53,F,1,Uneducated,Married,Less than $40K,Blue,3150.0
Attrited Customer,53,F,2,Uneducated,Married,Less than $40K,Blue,6266.0
Attrited Customer,44,F,5,Doctorate,Single,Less than $40K,Blue,1606.0
Existing Customer,45,F,3,Graduate,Single,$40K - $60K,Blue,7457.0
Existing Customer,41,M,3,Uneducated,Unknown,$40K - $60K,Blue,11107.0
Attrited Customer,58,M,0,Uneducated,Single,$80K - $120K,Blue,8851.0
Existing Customer,34,M,3,High School,Married,$40K - $60K,Blue,12024.0
Existing Customer,41,F,2,Graduate,Single,Less than $40K,Blue,2670.0
Existing Customer,44,M,3,College,Married,$40K - $60K,Blue,9317.0
Existing Customer,51,M,2,Unknown,Unknown,$120K +,Blue,25645.0
Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,1513.0
Existing Customer,50,M,2,Unknown,Single,$40K - $60K,Blue,3069.0
Existing Customer,54,M,3,College,Single,$120K +,Blue,15631.0
Existing Customer,43,F,3,Uneducated,Single,$40K - $60K,Blue,1843.0
Existing Customer,48,F,1,Graduate,Married,Less than $40K,Blue,3132.0
Attrited Customer,49,M,4,College,Divorced,$80K - $120K,Blue,24244.0
Existing Customer,48,M,3,Graduate,Married,$40K - $60K,Blue,12914.0
Existing Customer,42,F,5,Unknown,Single,$40K - $60K,Blue,1531.0
Existing Customer,42,M,4,Uneducated,Married,Less than $40K,Blue,2973.0
Existing Customer,61,M,0,Graduate,Married,$40K - $60K,Blue,2939.0
Attrited Customer,61,M,1,Unknown,Single,$60K - $80K,Blue,5859.0
Attrited Customer,53,M,1,High School,Single,$80K - $120K,Blue,20231.0
Existing Customer,48,F,4,High School,Married,Less than $40K,Blue,1438.3
Existing Customer,55,F,3,Graduate,Married,Less than $40K,Blue,1438.3
Attrited Customer,50,M,1,Graduate,Single,$120K +,Blue,16258.0
Attrited Customer,55,F,1,College,Single,Less than $40K,Blue,1857.0
Existing Customer,41,F,3,College,Single,$40K - $60K,Blue,1438.3
Existing Customer,52,M,2,High School,Single,$40K - $60K,Blue,11512.0
Existing Customer,58,M,2,Post-Graduate,Married,$120K +,Blue,11086.0
Existing Customer,51,F,4,High School,Single,Less than $40K,Blue,7645.0
Existing Customer,33,F,2,Graduate,Unknown,Less than $40K,Blue,2501.0
Existing Customer,45,F,2,High School,Married,$40K - $60K,Blue,3304.0
Existing Customer,43,F,3,Graduate,Divorced,$40K - $60K,Blue,4022.0
Existing Customer,32,M,1,College,Married,$40K - $60K,Blue,3823.0
Existing Customer,47,M,1,Uneducated,Unknown,$60K - $80K,Blue,19939.0
Existing Customer,38,M,2,Uneducated,Married,Less than $40K,Blue,2463.0
Existing Customer,56,F,5,High School,Single,$40K - $60K,Blue,2873.0
Existing Customer,60,F,2,Unknown,Married,Unknown,Blue,3934.0
Attrited Customer,41,F,5,Graduate,Single,$40K - $60K,Blue,1438.3
Existing Customer,46,M,2,High School,Married,$40K - $60K,Blue,3821.0
Existing Customer,53,M,3,Uneducated,Married,$80K - $120K,Blue,7464.0
Existing Customer,34,F,1,College,Married,Less than $40K,Blue,1476.0
Existing Customer,58,F,1,Unknown,Single,$40K - $60K,Blue,1931.0
Attrited Customer,48,F,2,Graduate,Married,Less than $40K,Blue,1438.3
Attrited Customer,52,F,3,High School,Single,Less than $40K,Blue,1675.0
Existing Customer,44,M,3,Unknown,Married,$40K - $60K,Blue,12219.0
Existing Customer,63,M,0,High School,Single,Less than $40K,Silver,13565.0
Existing Customer,38,M,3,Graduate,Married,$60K - $80K,Blue,7709.0
Existing Customer,38,F,3,High School,Single,Less than $40K,Blue,2563.0
Existing Customer,38,F,3,Post-Graduate,Single,Less than $40K,Blue,3223.0
Existing Customer,41,M,2,Uneducated,Single,$80K - $120K,Blue,34516.0
Existing Customer,39,M,2,Post-Graduate,Married,$60K - $80K,Blue,8077.0
Existing Customer,55,M,1,Uneducated,Single,$120K +,Blue,29795.0
Existing Customer,41,M,3,Graduate,Single,$60K - $80K,Blue,4836.0
Existing Customer,47,M,3,High School,Single,$80K - $120K,Blue,3034.0
Existing Customer,53,M,2,Post-Graduate,Married,$80K - $120K,Blue,4145.0
Existing Customer,42,F,1,High School,Single,Less than $40K,Blue,2403.0
Existing Customer,34,M,0,High School,Unknown,$60K - $80K,Blue,2978.0
Existing Customer,47,F,3,Uneducated,Unknown,Less than $40K,Blue,7323.0
Existing Customer,50,F,2,Uneducated,Married,Unknown,Blue,1755.0
Attrited Customer,45,F,2,College,Single,Less than $40K,Blue,3036.0
Existing Customer,49,F,5,High School,Married,Less than $40K,Blue,1830.0
Existing Customer,51,M,2,Graduate,Married,$60K - $80K,Blue,4752.0
Existing Customer,46,M,4,High School,Single,$60K - $80K,Blue,5965.0
Existing Customer,61,M,1,Graduate,Single,$60K - $80K,Blue,10817.0
Attrited Customer,55,F,2,Graduate,Married,Less than $40K,Blue,1513.0
Existing Customer,50,F,2,Unknown,Single,Unknown,Blue,5916.0
Existing Customer,52,M,3,Uneducated,Single,$120K +,Blue,21144.0
Existing Customer,55,M,2,High School,Married,$60K - $80K,Blue,18571.0
Existing Customer,56,F,1,Unknown,Married,$40K - $60K,Blue,12423.0
Existing Customer,62,M,0,Graduate,Single,$40K - $60K,Blue,1648.0
Existing Customer,39,M,4,High School,Married,$60K - $80K,Blue,16565.0
Existing Customer,58,F,2,Doctorate,Married,Less than $40K,Blue,1517.0
Existing Customer,55,M,3,College,Single,$60K - $80K,Blue,1629.0
Existing Customer,48,M,2,Graduate,Single,$80K - $120K,Blue,3999.0
Attrited Customer,52,F,1,High School,Single,Less than $40K,Blue,1438.3
Existing Customer,47,F,1,Graduate,Married,Less than $40K,Blue,1438.3
Existing Customer,41,F,2,Graduate,Married,$40K - $60K,Blue,2471.0
Existing Customer,65,F,0,College,Unknown,Less than $40K,Blue,2174.0
Existing Customer,39,M,2,Graduate,Single,$80K - $120K,Blue,14544.0
Existing Customer,30,M,0,Post-Graduate,Single,Less than $40K,Blue,5559.0
Attrited Customer,48,F,2,Doctorate,Married,Unknown,Blue,1900.0
Attrited Customer,36,F,2,Graduate,Married,Less than $40K,Blue,1784.0
Attrited Customer,45,M,5,Unknown,Unknown,$60K - $80K,Blue,6623.0
Existing Customer,44,M,3,Unknown,Married,$40K - $60K,Blue,2534.0
Existing Customer,55,F,2,Doctorate,Single,Unknown,Blue,2492.0
Existing Customer,44,F,4,Graduate,Married,Less than $40K,Blue,4829.0
Existing Customer,41,F,2,Graduate,Married,$40K - $60K,Blue,2468.0
Existing Customer,38,F,2,Unknown,Single,Less than $40K,Blue,4623.0
Existing Customer,46,M,4,Unknown,Divorced,$80K - $120K,Blue,19435.0
Existing Customer,42,F,4,Graduate,Single,$40K - $60K,Blue,1438.3
Existing Customer,34,M,1,High School,Unknown,$60K - $80K,Blue,2978.0
Attrited Customer,62,F,0,College,Single,Less than $40K,Blue,2645.0
Existing Customer,48,M,3,Unknown,Single,$80K - $120K,Blue,17965.0
Existing Customer,40,M,2,Graduate,Married,$60K - $80K,Blue,11548.0
Attrited Customer,46,F,3,Graduate,Married,Less than $40K,Blue,1897.0
Existing Customer,36,M,1,Uneducated,Unknown,$80K - $120K,Silver,34516.0
Existing Customer,44,F,1,Unknown,Single,Less than $40K,Blue,6633.0
Attrited Customer,36,M,3,Post-Graduate,Single,$40K - $60K,Silver,16386.0
Existing Customer,34,M,3,Uneducated,Married,$60K - $80K,Blue,4469.0
Existing Customer,57,F,1,High School,Married,Less than $40K,Blue,3949.0
Existing Customer,38,F,3,High School,Single,Less than $40K,Blue,1946.0
Existing Customer,47,F,2,High School,Married,Less than $40K,Blue,3073.0
Existing Customer,34,M,1,Uneducated,Unknown,$40K - $60K,Silver,18072.0
Existing Customer,57,F,0,Doctorate,Married,Less than $40K,Blue,1438.3
Existing Customer,42,M,5,High School,Single,$60K - $80K,Blue,8449.0
Existing Customer,43,F,3,College,Divorced,Less than $40K,Blue,2525.0
Existing Customer,37,M,1,High School,Married,$80K - $120K,Blue,9819.0
Existing Customer,42,F,4,College,Married,Less than $40K,Blue,2757.0
Existing Customer,47,M,2,High School,Single,$80K - $120K,Blue,5054.0
Existing Customer,43,F,5,Unknown,Single,Unknown,Blue,8795.0
Existing Customer,45,M,3,Post-Graduate,Married,$40K - $60K,Blue,4785.0
Existing Customer,42,M,3,Graduate,Married,$80K - $120K,Blue,2171.0
Attrited Customer,45,F,4,Doctorate,Married,Less than $40K,Blue,1484.0
Attrited Customer,51,F,2,Graduate,Unknown,Less than $40K,Blue,5456.0
Existing Customer,48,F,2,Doctorate,Married,Unknown,Blue,2672.0
Existing Customer,42,F,5,Unknown,Married,Unknown,Blue,1622.0
Existing Customer,42,M,2,College,Unknown,$120K +,Blue,34516.0
Existing Customer,51,M,2,Unknown,Married,$80K - $120K,Blue,2464.0
Existing Customer,35,F,2,Unknown,Married,Less than $40K,Blue,3540.0
Attrited Customer,31,F,0,Graduate,Single,Unknown,Blue,2246.0
Existing Customer,26,F,0,High School,Single,Less than $40K,Blue,2763.0
Existing Customer,64,F,0,Uneducated,Single,Unknown,Blue,6463.0
Existing Customer,53,F,2,High School,Married,$40K - $60K,Blue,5731.0
Existing Customer,44,F,4,Graduate,Married,Less than $40K,Blue,1620.0
Existing Customer,40,F,3,College,Divorced,Less than $40K,Blue,2569.0
Existing Customer,52,M,1,Unknown,Single,$80K - $120K,Blue,5856.0
Existing Customer,57,F,2,Uneducated,Single,Less than $40K,Blue,9786.0
Existing Customer,38,M,1,Graduate,Single,$80K - $120K,Blue,10972.0
Existing Customer,42,F,4,Graduate,Married,Less than $40K,Blue,4829.0
Existing Customer,57,M,1,Graduate,Married,$60K - $80K,Blue,14607.0
Attrited Customer,54,M,4,Uneducated,Married,$120K +,Blue,19802.0
Existing Customer,37,M,1,High School,Unknown,$120K +,Blue,1438.3
Existing Customer,47,M,4,Unknown,Divorced,$60K - $80K,Blue,2761.0
Existing Customer,34,M,3,High School,Single,$40K - $60K,Blue,7860.0
Attrited Customer,53,M,1,Uneducated,Married,$60K - $80K,Blue,4565.0
Attrited Customer,58,M,0,High School,Single,$40K - $60K,Blue,2228.0
Existing Customer,58,M,1,Unknown,Unknown,$120K +,Blue,8858.0
Existing Customer,41,M,3,Graduate,Divorced,$60K - $80K,Silver,34516.0
Existing Customer,48,F,4,Uneducated,Single,Less than $40K,Blue,1438.3
Attrited Customer,59,M,0,Uneducated,Single,$40K - $60K,Silver,16277.0
Existing Customer,46,F,4,Uneducated,Married,Unknown,Blue,3187.0
Existing Customer,51,M,2,College,Married,$80K - $120K,Blue,1507.0
Existing Customer,41,M,2,High School,Married,$120K +,Blue,7464.0
Existing Customer,62,F,1,Graduate,Married,Less than $40K,Blue,3156.0
Existing Customer,44,M,1,Uneducated,Married,Unknown,Blue,20030.0
Existing Customer,40,M,3,College,Divorced,$40K - $60K,Blue,1705.0
Existing Customer,44,M,2,Post-Graduate,Single,$40K - $60K,Blue,2798.0
Existing Customer,55,M,2,Doctorate,Divorced,$120K +,Blue,19865.0
Existing Customer,40,F,3,High School,Married,Less than $40K,Blue,1438.3
Existing Customer,44,M,3,College,Married,$40K - $60K,Blue,9317.0
Existing Customer,35,F,3,Doctorate,Single,Unknown,Blue,9216.0
Existing Customer,42,M,3,Unknown,Married,$40K - $60K,Blue,12219.0
Existing Customer,31,F,0,High School,Married,Unknown,Blue,4588.0
Existing Customer,44,F,3,Graduate,Divorced,Less than $40K,Blue,6441.0
Existing Customer,39,F,2,High School,Married,Less than $40K,Blue,1438.3
Existing Customer,48,M,4,Doctorate,Unknown,$60K - $80K,Blue,1815.0
Existing Customer,37,F,2,High School,Married,Unknown,Blue,5245.0
Attrited Customer,59,M,0,Post-Graduate,Married,$40K - $60K,Blue,3506.0
Existing Customer,55,F,3,Graduate,Married,Less than $40K,Blue,1438.3
Existing Customer,42,F,2,Uneducated,Married,Unknown,Blue,22718.0
Existing Customer,50,M,1,High School,Married,$80K - $120K,Silver,34516.0
Attrited Customer,40,M,3,High School,Single,$80K - $120K,Blue,2647.0
Existing Customer,56,F,4,Doctorate,Married,Unknown,Blue,2492.0
Existing Customer,62,F,1,College,Married,$40K - $60K,Blue,1438.3
Existing Customer,38,F,0,High School,Single,Less than $40K,Blue,1438.3
Existing Customer,45,M,5,Uneducated,Married,$120K +,Blue,34516.0
Existing Customer,46,F,2,Graduate,Divorced,Less than $40K,Blue,9816.0
Existing Customer,54,M,3,Post-Graduate,Married,$80K - $120K,Blue,6849.0
Existing Customer,44,F,2,Graduate,Married,$40K - $60K,Blue,2413.0
Attrited Customer,40,M,2,Graduate,Married,$60K - $80K,Blue,17391.0
Existing Customer,48,F,5,Unknown,Married,Less than $40K,Blue,2340.0
Existing Customer,43,M,1,Graduate,Married,$80K - $120K,Gold,34516.0
Attrited Customer,53,F,3,Uneducated,Married,Less than $40K,Blue,2773.0
Existing Customer,34,F,4,Post-Graduate,Married,$40K - $60K,Blue,1438.3
Existing Customer,50,M,1,College,Married,$80K - $120K,Silver,34516.0
Existing Customer,41,M,5,Graduate,Unknown,$60K - $80K,Blue,13448.0
Existing Customer,35,F,3,Unknown,Married,Unknown,Blue,3288.0
Existing Customer,52,M,2,Unknown,Married,$40K - $60K,Blue,10017.0
Existing Customer,50,F,2,Graduate,Married,Less than $40K,Blue,1438.3
Existing Customer,45,M,4,Graduate,Single,$80K - $120K,Blue,14910.0
Existing Customer,47,F,1,High School,Single,Less than $40K,Blue,4822.0
Attrited Customer,34,F,4,High School,Single,Less than $40K,Blue,4065.0
Existing Customer,48,F,2,Graduate,Married,Unknown,Blue,6083.0
Existing Customer,47,F,1,High School,Single,Unknown,Blue,8440.0
Existing Customer,56,M,3,Post-Graduate,Married,$120K +,Blue,30967.0
Existing Customer,51,M,2,Doctorate,Married,$80K - $120K,Blue,1864.0
Existing Customer,45,M,3,Graduate,Single,$60K - $80K,Blue,1682.0
Existing Customer,52,F,1,High School,Single,Less than $40K,Blue,2133.0
Existing Customer,55,F,1,Graduate,Single,Less than $40K,Blue,2191.0
Existing Customer,41,M,2,College,Unknown,$80K - $120K,Blue,26882.0
Existing Customer,52,F,4,Uneducated,Married,$40K - $60K,Blue,1872.0
Existing Customer,52,F,4,Uneducated,Married,$40K - $60K,Blue,3356.0
Attrited Customer,43,M,2,Unknown,Single,$40K - $60K,Blue,3575.0
Existing Customer,45,F,3,Graduate,Single,Less than $40K,Blue,8829.0
Attrited Customer,39,F,3,College,Divorced,Less than $40K,Blue,3664.0
Existing Customer,49,M,5,High School,Married,$60K - $80K,Blue,3343.0
Existing Customer,51,M,2,Graduate,Married,$120K +,Blue,28600.0
Existing Customer,65,M,1,Graduate,Married,Less than $40K,Blue,3539.0
Existing Customer,40,M,4,Unknown,Married,$60K - $80K,Blue,18001.0
Existing Customer,47,F,3,Graduate,Married,Less than $40K,Blue,2190.0
Existing Customer,51,F,1,Doctorate,Single,Less than $40K,Blue,3186.0
Attrited Customer,45,M,3,Unknown,Married,$40K - $60K,Blue,1892.0
Existing Customer,35,F,2,High School,Single,Unknown,Blue,4319.0
Attrited Customer,40,M,2,Graduate,Married,$120K +,Blue,34516.0
Existing Customer,42,F,4,Unknown,Married,Unknown,Blue,5024.0
Existing Customer,45,M,5,High School,Single,$60K - $80K,Blue,3135.0
Existing Customer,42,F,2,Graduate,Married,$40K - $60K,Blue,2107.0
Existing Customer,53,F,2,High School,Single,Less than $40K,Blue,1438.3
Existing Customer,50,F,0,Graduate,Unknown,Less than $40K,Blue,1438.3
Existing Customer,53,M,3,Unknown,Single,$120K +,Blue,6103.0
Existing Customer,39,F,3,Doctorate,Single,Unknown,Blue,1827.0
Existing Customer,53,F,1,College,Married,Less than $40K,Blue,4090.0
Existing Customer,57,M,3,Graduate,Married,$120K +,Blue,6577.0
Existing Customer,45,F,2,Uneducated,Married,Unknown,Blue,20080.0
Attrited Customer,38,M,1,Uneducated,Single,$40K - $60K,Blue,8566.0
Existing Customer,60,F,0,Uneducated,Married,Less than $40K,Blue,1472.0
Existing Customer,57,F,0,College,Married,Less than $40K,Blue,2143.0
Attrited Customer,59,F,1,Unknown,Single,$40K - $60K,Blue,4606.0
Existing Customer,56,M,1,Graduate,Single,$80K - $120K,Blue,2663.0
Existing Customer,52,F,1,Graduate,Married,Less than $40K,Blue,1449.0
Existing Customer,50,F,2,High School,Single,Less than $40K,Blue,1870.0
Existing Customer,31,M,1,Unknown,Married,$40K - $60K,Blue,4726.0
Existing Customer,46,M,2,Unknown,Divorced,Less than $40K,Blue,2009.0
Existing Customer,37,M,3,Graduate,Married,$40K - $60K,Blue,9711.0
Existing Customer,52,F,3,Uneducated,Single,Less than $40K,Blue,3747.0
Attrited Customer,45,M,3,College,Married,$80K - $120K,Blue,1504.0
Existing Customer,50,M,2,Graduate,Married,$60K - $80K,Blue,1687.0
Existing Customer,53,F,2,High School,Single,Less than $40K,Blue,1438.3
Existing Customer,60,F,2,College,Married,Less than $40K,Blue,2194.0
