attrition_flag,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,credit_limit
Existing Customer,50,F,1,Graduate,Married,Less than $40K,Blue,2623.0
Existing Customer,34,M,2,Graduate,Single,$120K +,Blue,3174.0
Existing Customer,53,F,1,Graduate,Married,Unknown,Blue,4637.0
Existing Customer,37,M,2,Unknown,Single,$40K - $60K,Blue,3664.0
Existing Customer,40,F,5,Graduate,Married,Less than $40K,Blue,1438.3
Attrited Customer,42,M,4,Unknown,Married,$40K - $60K,Blue,6698.0
Existing Customer,54,F,3,Doctorate,Single,Less than $40K,Blue,3186.0
Existing Customer,43,F,5,Graduate,Single,Unknown,Silver,31501.0
Attrited Customer,47,M,4,Uneducated,Married,$80K - $120K,Blue,21148.0
Existing Customer,45,F,4,Unknown,Married,Less than $40K,Blue,6373.0
Existing Customer,38,F,2,Doctorate,Single,Less than $40K,Blue,1438.3
Existing Customer,60,F,0,College,Single,Less than $40K,Blue,2694.0
Attrited Customer,26,F,0,High School,Married,Less than $40K,Blue,3547.0
Existing Customer,37,F,1,Graduate,Single,Less than $40K,Blue,6077.0
Existing Customer,43,M,4,Uneducated,Married,$60K - $80K,Blue,3482.0
Existing Customer,52,M,2,Doctorate,Married,$60K - $80K,Blue,7879.0
Existing Customer,38,F,2,Graduate,Married,Less than $40K,Blue,3304.0
Attrited Customer,40,M,3,Uneducated,Married,$120K +,Blue,7464.0
Existing Customer,50,F,3,High School,Married,Less than $40K,Blue,3136.0
Existing Customer,38,F,1,High School,Married,Less than $40K,Blue,3416.0
Existing Customer,51,F,3,High School,Married,Less than $40K,Blue,3025.0
Existing Customer,29,F,0,Unknown,Divorced,Less than $40K,Blue,3049.0
Existing Customer,26,M,0,College,Married,$60K - $80K,Blue,19534.0
Attrited Customer,55,M,5,Uneducated,Single,$60K - $80K,Blue,4178.0
Existing Customer,29,F,0,High School,Single,$40K - $60K,Blue,1730.0
Existing Customer,56,F,3,High School,Married,$40K - $60K,Blue,3367.0
Existing Customer,26,M,0,Graduate,Single,$40K - $60K,Blue,3178.0
Attrited Customer,55,F,5,Graduate,Divorced,$40K - $60K,Blue,1438.3
Existing Customer,49,M,1,High School,Married,$120K +,Blue,7753.0
Existing Customer,38,F,2,High School,Single,$40K - $60K,Blue,2148.0
Existing Customer,42,F,3,Graduate,Married,Less than $40K,Blue,1438.3
Existing Customer,47,F,2,Graduate,Married,Less than $40K,Blue,2726.0
Existing Customer,58,F,3,Graduate,Married,$40K - $60K,Blue,4669.0
Attrited Customer,48,F,3,Post-Graduate,Married,Unknown,Blue,20631.0
Attrited Customer,44,F,3,College,Single,Less than $40K,Blue,1605.0
Existing Customer,53,M,2,Uneducated,Single,$80K - $120K,Blue,15594.0
Existing Customer,43,M,2,Post-Graduate,Divorced,$60K - $80K,Blue,17575.0
Existing Customer,44,M,3,Uneducated,Divorced,$40K - $60K,Silver,17437.0
Existing Customer,35,F,1,Uneducated,Married,$40K - $60K,Blue,8633.0
Existing Customer,35,M,1,High School,Single,$40K - $60K,Blue,2967.0
Existing Customer,54,F,3,Graduate,Married,Less than $40K,Blue,1740.0
Existing Customer,46,M,2,Uneducated,Married,$80K - $120K,Blue,17667.0
Attrited Customer,48,F,3,Graduate,Single,Less than $40K,Blue,1438.3
Existing Customer,49,M,3,High School,Married,$60K - $80K,Blue,2240.0
Existing Customer,52,M,2,Uneducated,Single,$40K - $60K,Blue,11627.0
Attrited Customer,59,F,0,Unknown,Married,Less than $40K,Blue,1863.0
Existing Customer,35,M,3,High School,Married,$60K - $80K,Blue,5497.0
Existing Customer,46,M,4,Graduate,Married,$60K - $80K,Blue,1790.0
Existing Customer,54,M,2,College,Married,$120K +,Blue,12086.0
Existing Customer,51,M,1,Graduate,Single,$60K - $80K,Blue,3228.0
Existing Customer,36,M,2,Graduate,Single,$80K - $120K,Blue,8374.0
Existing Customer,40,M,2,Graduate,Married,$80K - $120K,Blue,25438.0
Existing Customer,56,M,1,Uneducated,Divorced,$80K - $120K,Blue,1626.0
Existing Customer,45,M,4,Graduate,Single,$120K +,Platinum,34516.0
Existing Customer,31,F,0,Uneducated,Single,Less than $40K,Blue,3827.0
Existing Customer,31,F,1,High School,Divorced,Less than $40K,Blue,3329.0
Existing Customer,59,M,0,High School,Married,Less than $40K,Blue,1479.0
Attrited Customer,62,M,2,Unknown,Married,Less than $40K,Blue,4247.0
Existing Customer,43,M,3,Graduate,Married,$120K +,Blue,22355.0
Existing Customer,51,F,2,High School,Married,Less than $40K,Silver,13384.0
Existing Customer,41,F,1,Graduate,Married,$40K - $60K,Blue,2523.0
Existing Customer,35,F,2,Unknown,Single,Less than $40K,Blue,1438.3
Existing Customer,50,M,1,Graduate,Married,$80K - $120K,Blue,34516.0
Existing Customer,48,M,1,Unknown,Divorced,$80K - $120K,Blue,16794.0
Existing Customer,32,M,0,Post-Graduate,Married,$60K - $80K,Blue,3955.0
Existing Customer,55,F,2,Uneducated,Married,Less than $40K,Blue,3187.0
Existing Customer,49,F,3,Graduate,Single,Less than $40K,Blue,2802.0
Existing Customer,39,F,0,College,Single,Less than $40K,Blue,3920.0
Existing Customer,59,F,2,High School,Single,Less than $40K,Blue,1517.0
Existing Customer,52,F,0,Post-Graduate,Single,Less than $40K,Blue,1438.3
Existing Customer,51,M,2,Graduate,Married,$120K +,Blue,10984.0
Existing Customer,39,F,1,Graduate,Married,Unknown,Blue,5024.0
Existing Customer,49,F,5,Graduate,Unknown,Less than $40K,Blue,1438.3
Existing Customer,40,F,3,Uneducated,Unknown,Less than $40K,Blue,2969.0
Existing Customer,32,M,1,High School,Married,$40K - $60K,Blue,2576.0
Existing Customer,42,F,3,College,Married,Unknown,Blue,1840.0
Attrited Customer,54,M,2,Graduate,Single,$80K - $120K,Blue,28570.0
Existing Customer,50,F,2,Post-Graduate,Married,Less than $40K,Blue,8416.0
Existing Customer,51,F,2,Doctorate,Single,$40K - $60K,Blue,2637.0
Existing Customer,47,F,2,Graduate,Married,Less than $40K,Blue,5544.0
Existing Customer,39,F,0,High School,Married,Less than $40K,Blue,1888.0
Existing Customer,50,M,3,High School,Single,$40K - $60K,Blue,3040.0
Existing Customer,46,M,3,High School,Married,$80K - $120K,Blue,10879.0
Existing Customer,46,F,3,High School,Single,Less than $40K,Blue,3942.0
Existing Customer,43,M,5,Post-Graduate,Unknown,$60K - $80K,Silver,28229.0
Existing Customer,55,M,2,Graduate,Single,$120K +,Blue,11760.0
Existing Customer,53,M,3,High School,Married,$120K +,Blue,14057.0
Attrited Customer,54,M,3,High School,Married,$120K +,Blue,20311.0
Existing Customer,46,M,3,Uneducated,Divorced,Less than $40K,Blue,7659.0
Existing Customer,38,M,3,Graduate,Married,$80K - $120K,Blue,1518.0
Existing Customer,40,F,4,Graduate,Married,Less than $40K,Blue,1438.3
Existing Customer,42,M,3,Graduate,Married,$60K - $80K,Blue,3223.0
Attrited Customer,53,M,1,Uneducated,Married,$120K +,Blue,3312.0
Existing Customer,43,F,3,Unknown,Divorced,Unknown,Blue,2369.0
Attrited Customer,53,M,2,Unknown,Married,$120K +,Blue,12778.0
Existing Customer,39,F,3,Graduate,Unknown,Less than $40K,Blue,4249.0
Existing Customer,47,M,1,Graduate,Married,$80K - $120K,Blue,11722.0
Attrited Customer,47,F,4,Post-Graduate,Divorced,Less than $40K,Blue,3591.0
Existing Customer,44,F,3,Graduate,Divorced,$40K - $60K,Blue,2791.0
Existing Customer,33,F,3,Uneducated,Single,Less than $40K,Blue,2059.0
Existing Customer,55,F,3,Uneducated,Married,Less than $40K,Blue,3949.0
Existing Customer,55,M,3,Graduate,Married,$80K - $120K,Blue,25878.0
Existing Customer,47,M,1,Graduate,Single,$40K - $60K,Blue,2335.0
Existing Customer,62,M,1,Uneducated,Married,$60K - $80K,Blue,10264.0
Existing Customer,48,F,4,Graduate,Married,Less than $40K,Silver,10677.0
Existing Customer,51,F,2,High School,Single,Unknown,Blue,2319.0
Attrited Customer,48,F,2,Unknown,Married,Less than $40K,Blue,4204.0
Existing Customer,39,M,3,Graduate,Single,$80K - $120K,Blue,32210.0
Existing Customer,54,M,3,Graduate,Married,$80K - $120K,Blue,7290.0
Existing Customer,49,M,2,Graduate,Married,$40K - $60K,Blue,1610.0
Attrited Customer,38,F,1,High School,Married,$40K - $60K,Blue,7225.0
Existing Customer,54,F,2,High School,Unknown,$40K - $60K,Blue,2205.0
Existing Customer,44,M,0,High School,Married,$60K - $80K,Blue,7317.0
Existing Customer,36,M,3,Graduate,Married,$80K - $120K,Blue,1804.0
Attrited Customer,53,F,1,Uneducated,Single,Less than $40K,Blue,3241.0
Existing Customer,50,F,2,College,Divorced,Less than $40K,Blue,2111.0
Existing Customer,29,F,1,Graduate,Divorced,Unknown,Blue,18064.0
Existing Customer,37,M,2,High School,Single,$40K - $60K,Blue,3216.0
Attrited Customer,47,F,4,Post-Graduate,Single,$40K - $60K,Blue,6885.0
Existing Customer,50,M,3,Post-Graduate,Single,$40K - $60K,Blue,2798.0
Existing Customer,52,M,2,Graduate,Married,$80K - $120K,Blue,2866.0
Attrited Customer,37,M,1,Graduate,Married,$80K - $120K,Blue,2846.0
Existing Customer,53,F,2,Uneducated,Single,Unknown,Blue,3193.0
Existing Customer,50,M,1,Graduate,Single,$120K +,Blue,34516.0
Existing Customer,53,F,2,High School,Married,Less than $40K,Blue,3124.0
Existing Customer,47,F,1,Uneducated,Married,Less than $40K,Blue,2245.0
Existing Customer,47,M,3,Unknown,Single,$60K - $80K,Silver,29812.0
Existing Customer,43,F,3,Uneducated,Single,Less than $40K,Blue,2652.0
Existing Customer,47,M,1,High School,Single,$40K - $60K,Blue,1536.0
Existing Customer,48,F,2,Doctorate,Single,Less than $40K,Blue,1438.3
Existing Customer,50,F,2,High School,Married,Unknown,Blue,10748.0
Existing Customer,52,F,3,Graduate,Unknown,Less than $40K,Silver,10254.0
Attrited Customer,51,M,1,High School,Married,$80K - $120K,Blue,8031.0
Existing Customer,39,M,5,Unknown,Married,$60K - $80K,Blue,11906.0
Existing Customer,54,F,1,Uneducated,Married,Less than $40K,Blue,1913.0
Existing Customer,46,F,4,High School,Married,Less than $40K,Blue,1896.0
Existing Customer,41,M,3,Graduate,Single,$60K - $80K,Blue,4697.0
Existing Customer,42,F,4,Unknown,Married,Less than $40K,Blue,6551.0
Existing Customer,57,M,3,Unknown,Single,$80K - $120K,Silver,34516.0
Existing Customer,42,F,5,College,Single,$40K - $60K,Blue,3734.0
Existing Customer,36,M,1,Unknown,Married,$60K - $80K,Blue,18951.0
Existing Customer,44,F,4,Doctorate,Married,Less than $40K,Silver,11879.0
Existing Customer,65,M,0,Uneducated,Single,Less than $40K,Silver,11060.0
Existing Customer,35,M,1,High School,Married,$60K - $80K,Blue,20050.0
Attrited Customer,42,F,0,High School,Married,Less than $40K,Blue,3547.0
Existing Customer,37,M,2,Graduate,Divorced,$40K - $60K,Blue,3176.0
Existing Customer,51,M,4,Unknown,Married,$60K - $80K,Blue,1734.0
Attrited Customer,48,F,5,Post-Graduate,Single,Less than $40K,Blue,1495.0
Attrited Customer,50,M,3,College,Divorced,$120K +,1662,34516.0
Existing Customer,54,M,2,Graduate,Married,$80K - $120K,Blue,13587.0
Existing Customer,44,M,4,College,Unknown,$40K - $60K,Blue,6741.0
Existing Customer,65,F,0,High School,Single,$40K - $60K,Blue,4152.0
Existing Customer,54,M,2,Uneducated,Married,$40K - $60K,Blue,1438.3
Existing Customer,41,F,3,Graduate,Single,$40K - $60K,Blue,2768.0
Attrited Customer,51,M,2,Unknown,Married,$120K +,Blue,3173.0
Attrited Customer,41,F,3,Graduate,Married,Less than $40K,Blue,5505.0
Existing Customer,47,F,3,Graduate,Married,$40K - $60K,Blue,9117.0
Existing Customer,45,M,3,Graduate,Single,$80K - $120K,Blue,32426.0
Existing Customer,46,F,0,High School,Married,Less than $40K,Blue,3171.0
Attrited Customer,53,F,2,Uneducated,Unknown,Less than $40K,Silver,12207.0
Existing Customer,62,M,1,Graduate,Single,Less than $40K,Blue,2669.0
Attrited Customer,37,F,3,Unknown,Single,Unknown,Blue,3998.0
Attrited Customer,43,M,4,High School,Married,$40K - $60K,Blue,2514.0
Existing Customer,39,M,1,Post-Graduate,Single,$80K - $120K,Silver,34516.0
Existing Customer,40,M,2,Unknown,Single,$120K +,Blue,31954.0
Existing Customer,36,F,3,Post-Graduate,Married,Less than $40K,Blue,2726.0
Attrited Customer,39,F,4,Uneducated,Single,Unknown,Blue,5802.0
Existing Customer,55,F,2,Graduate,Unknown,Less than $40K,Blue,1606.0
Existing Customer,28,F,0,Graduate,Single,Less than $40K,Blue,3416.0
Existing Customer,41,M,5,Unknown,Unknown,$80K - $120K,Blue,9959.0
Existing Customer,55,F,4,Graduate,Married,$40K - $60K,Blue,4068.0
Existing Customer,57,M,2,Graduate,Married,$80K - $120K,Blue,12208.0
Existing Customer,39,F,2,Uneducated,Single,Less than $40K,Blue,8767.0
Existing Customer,43,M,3,Unknown,Divorced,$80K - $120K,Blue,13625.0
Attrited Customer,60,F,1,Unknown,Single,Less than $40K,Blue,1892.0
Existing Customer,50,M,2,Post-Graduate,Married,$120K +,Blue,23911.0
Existing Customer,39,F,1,Graduate,Single,$40K - $60K,Blue,7262.0
Existing Customer,51,F,2,High School,Single,$40K - $60K,Blue,2621.0
Existing Customer,46,M,3,Uneducated,Single,$60K - $80K,Silver,34516.0
Existing Customer,58,F,1,Unknown,Single,$40K - $60K,Blue,5645.0
Existing Customer,39,M,2,Uneducated,Single,$40K - $60K,Blue,7723.0
Existing Customer,46,F,4,Uneducated,Divorced,$40K - $60K,Blue,1965.0
Existing Customer,60,F,1,Unknown,Single,Less than $40K,Blue,2347.0
Existing Customer,40,F,4,Graduate,Single,Less than $40K,Silver,10610.0
Attrited Customer,42,M,3,Graduate,Married,$40K - $60K,Gold,23981.0
Existing Customer,46,M,3,Graduate,Married,$40K - $60K,Blue,2031.0
Existing Customer,42,F,3,Uneducated,Single,Less than $40K,Blue,1438.3
Existing Customer,50,F,2,College,Married,$40K - $60K,Blue,2339.0
Existing Customer,57,F,2,Post-Graduate,Single,Less than $40K,Blue,5443.0
Attrited Customer,57,M,2,Unknown,Single,$80K - $120K,Blue,4939.0
Existing Customer,44,F,4,Uneducated,Married,Unknown,Blue,8230.0
Existing Customer,41,F,5,Post-Graduate,Divorced,Less than $40K,Blue,3687.0
Existing Customer,44,M,4,Graduate,Single,$60K - $80K,Blue,5005.0
Attrited Customer,48,M,4,Unknown,Single,$60K - $80K,Blue,3862.0
Existing Customer,47,F,4,High School,Married,Unknown,Blue,11438.0
Existing Customer,53,M,0,Graduate,Single,$80K - $120K,Blue,5272.0
Existing Customer,61,M,2,Graduate,Married,$40K - $60K,Blue,2430.0
Existing Customer,48,F,3,Graduate,Married,Unknown,Blue,6130.0
Existing Customer,50,F,2,College,Divorced,Less than $40K,Blue,3554.0
Attrited Customer,41,F,3,Uneducated,Married,Less than $40K,Blue,3675.0
Existing Customer,34,M,1,Unknown,Married,$60K - $80K,Blue,3398.0
Existing Customer,37,M,2,High School,Unknown,$40K - $60K,Blue,7566.0
Existing Customer,41,M,2,Graduate,Married,$60K - $80K,Blue,1687.0
Existing Customer,60,F,2,College,Single,Less than $40K,Blue,9634.0
Existing Customer,45,M,2,High School,Married,$80K - $120K,Silver,34516.0
Existing Customer,39,M,1,Graduate,Single,$40K - $60K,Blue,3770.0
Attrited Customer,47,M,5,Uneducated,Single,$60K - $80K,Blue,20237.0
Existing Customer,49,F,4,Graduate,Married,Less than $40K,Blue,2560.0
Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,1960.0
Existing Customer,52,F,4,Uneducated,Married,Less than $40K,Blue,1843.0
Existing Customer,49,F,4,Unknown,Married,Less than $40K,Blue,2712.0
Existing Customer,45,M,4,College,Single,$80K - $120K,Blue,33755.0
Existing Customer,39,F,5,Unknown,Single,Less than $40K,Blue,4366.0
Attrited Customer,42,M,4,Unknown,Married,$120K +,Blue,33304.0
Attrited Customer,43,F,4,Unknown,Single,Less than $40K,Blue,2422.0
Existing Customer,50,M,2,Post-Graduate,Married,$80K - $120K,Blue,9748.0
Existing Customer,59,F,0,Graduate,Unknown,Less than $40K,Blue,3298.0
Existing Customer,41,F,5,High School,Married,$40K - $60K,Blue,2278.0
Attrited Customer,47,M,5,High School,Single,$60K - $80K,Blue,1983.0
Existing Customer,39,F,4,Uneducated,Single,Less than $40K,Blue,2202.0
Existing Customer,43,M,2,Graduate,Single,$40K - $60K,Blue,1466.0
Existing Customer,43,F,4,Graduate,Single,Less than $40K,Blue,4341.0
Existing Customer,47,F,4,Unknown,Single,Less than $40K,Blue,2492.0
Existing Customer,32,F,2,High School,Married,$40K - $60K,Blue,3892.0
Existing Customer,41,M,3,High School,Divorced,$60K - $80K,Blue,20749.0
Existing Customer,38,M,2,Unknown,Divorced,$60K - $80K,Blue,13867.0
Existing Customer,42,M,1,High School,Divorced,$80K - $120K,Blue,1944.0
Existing Customer,51,M,3,Uneducated,Married,$80K - $120K,Blue,6824.0
Existing Customer,44,M,2,Uneducated,Married,$80K - $120K,Blue,1438.3
Existing Customer,49,F,1,Unknown,Married,Less than $40K,Blue,2882.0
Attrited Customer,40,M,3,Graduate,Single,$40K - $60K,Blue,7680.0
Existing Customer,34,M,3,Uneducated,Single,$60K - $80K,Blue,2033.0
Attrited Customer,52,M,2,Graduate,Single,$120K +,Blue,3386.0
Existing Customer,45,F,1,Graduate,Single,Less than $40K,Blue,1438.3
Existing Customer,41,F,4,Graduate,Married,Less than $40K,Blue,1758.0
Attrited Customer,47,F,2,College,Married,Less than $40K,Blue,1473.0
Existing Customer,42,F,3,High School,Single,Less than $40K,Blue,3044.0
Existing Customer,50,M,3,Graduate,Single,$60K - $80K,Blue,10344.0
Attrited Customer,53,F,3,Unknown,Single,Less than $40K,Blue,1551.0
Attrited Customer,55,F,1,Uneducated,Married,Less than $40K,Blue,2258.0
Existing Customer,49,F,3,Uneducated,Married,Less than $40K,Blue,2516.0
Existing Customer,56,M,2,High School,Married,$60K - $80K,Blue,1438.3
Existing Customer,55,M,2,Uneducated,Single,$60K - $80K,Blue,11419.0
Existing Customer,40,M,2,High School,Divorced,$60K - $80K,Blue,19666.0
Existing Customer,45,F,4,Unknown,Married,Less than $40K,Blue,1438.3
Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue,4196.0
Existing Customer,45,F,3,High School,Single,Unknown,Blue,4745.0
Attrited Customer,50,M,4,Unknown,Married,$80K - $120K,Blue,3861.0
Attrited Customer,45,F,4,Graduate,Single,Less than $40K,Blue,3017.0
Existing Customer,34,F,3,College,Divorced,Less than $40K,Blue,2555.0
Attrited Customer,46,F,1,Graduate,Married,Less than $40K,Blue,2881.0
Existing Customer,51,F,5,High School,Married,Less than $40K,Blue,3132.0
Existing Customer,56,F,1,Unknown,Married,$40K - $60K,Silver,19055.0
Existing Customer,46,M,4,Graduate,Married,$60K - $80K,Silver,25653.0
Existing Customer,34,M,3,Uneducated,Single,$40K - $60K,Blue,10960.0
Attrited Customer,44,M,3,Unknown,Single,$120K +,Silver,34516.0
Existing Customer,54,F,3,Graduate,Married,Less than $40K,Blue,2031.0
Attrited Customer,42,F,2,Uneducated,Single,Less than $40K,Silver,10024.0
Existing Customer,47,F,2,High School,Single,$40K - $60K,Blue,3888.0
Attrited Customer,37,F,2,Graduate,Single,Less than $40K,Blue,1586.0
Existing Customer,40,M,3,Unknown,Married,$60K - $80K,Blue,11476.0
Existing Customer,44,M,4,College,Single,$60K - $80K,Blue,9682.0
Existing Customer,47,F,3,Doctorate,Unknown,Unknown,Blue,1947.0
Existing Customer,52,M,0,Uneducated,Married,$60K - $80K,Blue,1438.3
Existing Customer,33,F,1,Doctorate,Unknown,Less than $40K,Silver,11097.0
Attrited Customer,48,F,4,Uneducated,Single,Less than $40K,Blue,2477.0
Attrited Customer,45,M,4,Unknown,Married,$40K - $60K,Blue,1892.0
Existing Customer,32,M,1,High School,Married,$40K - $60K,Blue,2576.0
Existing Customer,29,M,0,Unknown,Single,$60K - $80K,Blue,5159.0
Existing Customer,32,M,0,Graduate,Married,$40K - $60K,Blue,3264.0
Existing Customer,43,F,3,Uneducated,Single,Less than $40K,Blue,1616.0
Existing Customer,52,F,1,College,Unknown,Less than $40K,Blue,2609.0
Attrited Customer,44,M,3,Graduate,Unknown,$80K - $120K,Blue,4778.0
Existing Customer,53,F,2,Doctorate,Single,Less than $40K,Blue,2800.0
Attrited Customer,41,F,3,Uneducated,Single,$40K - $60K,Blue,2264.0
Attrited Customer,37,M,1,Post-Graduate,Divorced,$80K - $120K,Blue,3766.0
Existing Customer,42,M,3,Graduate,Married,$60K - $80K,Blue,2122.0
Existing Customer,32,F,1,High School,Married,Less than $40K,Blue,2532.0
Existing Customer,45,M,5,Graduate,Married,$60K - $80K,Blue,8983.0
Existing Customer,43,M,2,High School,Single,$60K - $80K,Blue,16703.0
Existing Customer,42,M,3,High School,Single,$60K - $80K,Blue,5951.0
Attrited Customer,46,F,4,Graduate,Married,Unknown,Blue,5798.0
Existing Customer,45,F,5,Graduate,Married,$40K - $60K,Blue,3301.0
Existing Customer,34,F,2,Graduate,Unknown,Less than $40K,Blue,3252.0
Existing Customer,26,3,2,Graduate,Single,$80K - $120K,Blue,14926.0
Existing Customer,43,F,5,Uneducated,Married,Less than $40K,Blue,9684.0
Existing Customer,57,F,3,College,Single,$40K - $60K,Blue,2872.0
Existing Customer,35,M,2,Graduate,Married,$80K - $120K,Blue,3340.0
Existing Customer,53,F,1,High School,Married,Less than $40K,Blue,2036.0
Existing Customer,52,F,0,Graduate,Married,Less than $40K,Blue,3021.0
Existing Customer,46,M,3,Graduate,Divorced,$80K - $120K,Blue,20434.0
Existing Customer,57,M,2,High School,Single,$80K - $120K,Blue,22143.0
Existing Customer,44,M,3,Unknown,Married,$80K - $120K,Blue,20882.0
Existing Customer,60,M,1,Post-Graduate,Single,$60K - $80K,Blue,20101.0
Attrited Customer,51,M,2,Graduate,Single,$40K - $60K,Blue,6033.0
Attrited Customer,39,M,3,College,Married,$60K - $80K,Blue,3477.0
Existing Customer,38,F,3,Unknown,Single,Less than $40K,Blue,1939.0
Existing Customer,40,M,3,College,Divorced,$120K +,Blue,34516.0
Existing Customer,63,F,2,Uneducated,Single,$40K - $60K,Blue,3131.0
Existing Customer,48,F,3,Graduate,Married,$40K - $60K,Blue,6725.0
Existing Customer,37,F,3,Graduate,Married,Less than $40K,Blue,2328.0
Existing Customer,29,M,0,Uneducated,Divorced,$60K - $80K,Blue,16034.0
Existing Customer,40,F,3,Uneducated,Married,Less than $40K,Blue,2840.0
Existing Customer,56,M,1,Unknown,Single,$80K - $120K,Blue,34516.0
Existing Customer,56,F,2,Uneducated,Unknown,Unknown,Silver,34516.0
Existing Customer,39,F,3,Uneducated,Single,Less than $40K,Blue,1630.0
Existing Customer,48,F,2,Graduate,Married,Unknown,Blue,1755.0
Existing Customer,65,F,0,Graduate,Married,Less than $40K,Blue,3297.0
Existing Customer,45,M,3,Graduate,Married,$80K - $120K,Blue,20274.0
Existing Customer,43,F,3,Unknown,Single,$40K - $60K,Blue,1654.0
Existing Customer,34,M,2,Graduate,Married,$120K +,Blue,4698.0
Existing Customer,48,F,3,Graduate,Married,Less than $40K,Blue,1930.0
Existing Customer,48,M,1,Unknown,Single,Less than $40K,Blue,4599.0
Existing Customer,41,M,2,High School,Divorced,$40K - $60K,Blue,14839.0
Existing Customer,32,F,3,High School,Married,Less than $40K,Blue,3880.0
Existing Customer,57,F,2,Unknown,Married,$40K - $60K,Blue,1438.3
Existing Customer,33,F,3,Graduate,Married,Less than $40K,Blue,2030.0
Existing Customer,40,M,2,College,Single,$80K - $120K,Blue,12944.0
Existing Customer,43,F,2,Unknown,Single,$40K - $60K,Blue,2471.0
Attrited Customer,48,M,3,Graduate,Married,$40K - $60K,Blue,2403.0
Existing Customer,53,F,1,College,Single,Less than $40K,Blue,3895.0
Existing Customer,36,F,2,Uneducated,Single,Less than $40K,Blue,3438.0
Existing Customer,39,M,1,Post-Graduate,Single,$80K - $120K,Silver,34516.0
Existing Customer,32,F,0,Unknown,Single,Unknown,Silver,34516.0
Attrited Customer,44,F,5,Graduate,Unknown,Less than $40K,Blue,1545.0
Existing Customer,58,F,0,Uneducated,Single,Less than $40K,Silver,12793.0
Existing Customer,58,M,2,Uneducated,Married,$120K +,Blue,12398.0
Existing Customer,41,M,4,High School,Married,$60K - $80K,Blue,8013.0
Existing Customer,43,F,2,Unknown,Married,Less than $40K,Blue,2248.0
Existing Customer,49,F,2,Uneducated,Married,Less than $40K,Blue,2468.0
Existing Customer,48,F,4,High School,Married,$40K - $60K,Blue,1479.0
Existing Customer,52,F,1,Graduate,Single,Less than $40K,Gold,15987.0
Existing Customer,37,F,2,High School,Married,Less than $40K,Blue,6660.0
Existing Customer,48,M,2,Graduate,Divorced,$80K - $120K,Blue,7633.0
Existing Customer,45,F,3,Graduate,Divorced,Less than $40K,Blue,6060.0
Existing Customer,47,F,4,Post-Graduate,Single,$40K - $60K,Blue,2216.0
Existing Customer,40,F,3,Graduate,Divorced,Less than $40K,Blue,6060.0
Attrited Customer,50,M,0,College,Unknown,$60K - $80K,Blue,12889.0
Existing Customer,55,F,2,Unknown,Married,Less than $40K,Blue,1994.0
Existing Customer,45,M,2,Graduate,Married,$60K - $80K,Blue,14593.0
Existing Customer,45,F,2,High School,Married,Unknown,Blue,8103.0
Existing Customer,53,F,1,Uneducated,Single,Less than $40K,Blue,1438.3
Existing Customer,65,F,0,Unknown,Single,$40K - $60K,Blue,3891.0
Existing Customer,43,F,2,High School,Married,Unknown,Blue,2692.0
Attrited Customer,40,F,2,Doctorate,Married,Less than $40K,Blue,3881.0
Existing Customer,50,F,0,Graduate,Married,Less than $40K,Blue,2033.0
Existing Customer,52,F,1,High School,Single,Less than $40K,Blue,2615.0
Existing Customer,44,M,4,Graduate,Single,$60K - $80K,Blue,10534.0
Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,1593.0
Existing Customer,51,F,2,Unknown,Unknown,$40K - $60K,Blue,5489.0
Existing Customer,57,F,3,High School,Married,Less than $40K,Blue,2742.0
Existing Customer,49,F,4,Uneducated,Married,Less than $,Blue,1438.3
Existing Customer,35,M,0,High School,Married,$40K - $60K,Blue,2967.0
Existing Customer,41,F,3,College,Single,Less than $40K,Blue,2679.0
Existing Customer,44,F,4,Graduate,Married,Less than $40K,Blue,8128.0
Attrited Customer,48,F,4,Graduate,Single,Less than $40K,Blue,1438.3
Existing Customer,44,M,5,Uneducated,Married,$60K - $80K,Platinum,34516.0
Existing Customer,56,F,0,College,Married,Less than $40K,Blue,2641.0
Existing Customer,55,M,4,College,Single,$80K - $120K,Blue,30885.0
Existing Customer,52,F,2,College,Divorced,$40K - $60K,Blue,9017.0
Existing Customer,48,M,4,Graduate,Married,Less than $40K,Gold,15987.0
Existing Customer,28,F,1,College,Divorced,Unknown,Blue,5685.0
Existing Customer,33,F,2,Doctorate,Unknown,Unknown,Silver,32643.0
Existing Customer,49,F,2,Uneducated,Married,Less than $40K,Blue,2505.0
Existing Customer,50,M,2,Unknown,Single,$120K +,Blue,25645.0
Attrited Customer,36,M,2,College,Married,$60K - $80K,Blue,7712.0
Existing Customer,47,M,4,Graduate,Married,$80K - $120K,Blue,2888.0
Existing Customer,59,F,1,Uneducated,Married,Unknown,Blue,4016.0
Attrited Customer,42,M,5,High School,Single,$60K - $80K,Blue,4836.0
Existing Customer,41,F,2,College,Unknown,Less than $40K,Blue,3433.0
Existing Customer,56,F,2,Unknown,Married,Less than $40K,Blue,5928.0
Existing Customer,40,F,3,Graduate,Married,Less than $40K,Blue,7582.0
