attrition_flag,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,credit_limit
Existing Customer,48,F,4,High School,Single,Less than $40K,Blue,3398.0
Existing Customer,52,F,1,High School,Single,$40K - $60K,Blue,3028.0
Existing Customer,50,F,1,Graduate,Single,$40K - $60K,Silver,15845.0
Existing Customer,40,F,3,College,Single,Less than $40K,Blue,3920.0
Attrited Customer,43,F,3,High School,Single,Less than $40K,Blue,1568.0
Existing Customer,40,F,3,College,Single,$40K - $60K,Blue,1438.3
Existing Customer,56,M,3,Uneducated,Married,$120K +,Blue,6577.0
Existing Customer,52,F,1,High School,Single,Less than $40K,Blue,2705.0
Existing Customer,42,F,3,Graduate,Single,$40K - $60K,Blue,6732.0
Existing Customer,45,F,4,Graduate,Married,Unknown,Blue,3187.0
Existing Customer,57,M,1,Unknown,Single,$120K +,Blue,5612.0
Existing Customer,44,M,4,Unknown,Unknown,$80K - $120K,Blue,4042.0
Attrited Customer,48,F,4,Graduate,Married,Less than $40K,Blue,5997.0
Existing Customer,53,F,2,Graduate,Married,Less than $40K,Blue,5362.0
Existing Customer,62,F,0,Graduate,Married,Less than $40K,Blue,3156.0
Existing Customer,49,M,1,Doctorate,Married,$60K - $80K,Blue,16043.0
Existing Customer,37,M,1,Graduate,Married,Less than $40K,Blue,3702.0
Existing Customer,37,F,3,High School,Single,Unknown,Blue,3072.0
Existing Customer,42,M,3,High School,Unknown,$80K - $120K,Blue,14111.0
Existing Customer,51,F,1,Graduate,Married,Unknown,Blue,11167.0
Existing Customer,56,F,0,Graduate,Unknown,Less than $40K,Blue,2220.0
Existing Customer,55,F,1,Graduate,Single,Less than $40K,Blue,2191.0
Attrited Customer,62,F,1,High School,Single,$40K - $60K,Blue,4599.0
Existing Customer,30,F,0,Unknown,Single,Less than $40K,Blue,2112.0
Existing Customer,48,F,3,High School,Married,Less than $40K,Blue,2097.0
Existing Customer,47,M,4,Uneducated,Single,$80K - $120K,Silver,34516.0
Existing Customer,38,F,2,Graduate,Single,Less than $40K,Blue,1438.3
Existing Customer,42,F,2,Post-Graduate,Single,Less than $40K,Blue,3223.0
Existing Customer,46,M,3,High School,Single,$40K - $60K,Blue,4461.0
Existing Customer,54,M,3,Uneducated,Married,Less than $40K,Blue,5726.0
Existing Customer,32,M,1,Unknown,Single,$60K - $80K,Blue,14958.0
Existing Customer,38,M,1,High School,Married,$40K - $60K,Blue,12804.0
Attrited Customer,56,F,3,Graduate,Single,Less than $40K,Blue,1724.0
Existing Customer,35,F,2,Unknown,Divorced,Less than $40K,Blue,2501.0
Existing Customer,46,F,2,College,Married,Less than $40K,Blue,3073.0
Existing Customer,54,F,2,High School,Married,Less than $40K,Blue,3506.0
Existing Customer,54,F,0,Graduate,Single,Less than $40K,Silver,14335.0
Existing Customer,36,F,3,Uneducated,Single,Unknown,Blue,15700.0
Existing Customer,54,F,3,Graduate,Single,Less than $40K,Blue,1572.0
Existing Customer,40,F,3,Uneducated,Married,$40K - $60K,Silver,16659.0
Existing Customer,53,F,2,Graduate,Married,Less than $40K,Blue,1473.0
Existing Customer,43,M,3,College,Married,$80K - $120K,Blue,3429.0
Existing Customer,65,M,0,College,Single,Unknown,Blue,3007.0
Existing Customer,53,F,4,Unknown,Married,Less than $40K,Blue,1438.3
Existing Customer,50,M,2,Unknown,Unknown,$120K +,Blue,24670.0
Existing Customer,57,F,2,Graduate,Married,Less than $40K,Blue,3088.0
Existing Customer,48,F,2,Doctorate,Married,Unknown,Blue,3128.0
Existing Customer,38,F,0,High School,Single,Unknown,Blue,29638.0
Attrited Customer,45,F,3,Uneducated,Married,Less than $40K,Blue,1561.0
Existing Customer,53,F,0,High School,Divorced,Less than $40K,Blue,4658.0
Existing Customer,47,M,3,Post-Graduate,Unknown,$120K +,Blue,1686.0
Existing Customer,48,M,1,High School,Married,Less than $40K,Blue,2009.0
Existing Customer,45,M,5,Uneducated,Married,$60K - $80K,Blue,2791.0
Existing Customer,49,F,2,Uneducated,Married,Less than $40K,Blue,2017.0
Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,1438.3
Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,4038.0
Attrited Customer,45,F,2,Graduate,Single,Less than $40K,Blue,2234.0
Existing Customer,32,F,0,High School,Single,Less than $40K,Blue,2763.0
Attrited Customer,61,F,0,High School,Single,Unknown,Blue,8930.0
Existing Customer,38,F,1,Unknown,Single,Less than $40K,Blue,1923.0
Existing Customer,54,M,1,Graduate,Married,$80K - $120K,Blue,2689.0
Existing Customer,53,F,2,High School,Married,Less than $40K,Blue,2573.0
Existing Customer,38,F,3,High School,Married,Less than $40K,Blue,1438.3
Existing Customer,44,M,5,Uneducated,Single,$60K - $80K,Blue,20811.0
Attrited Customer,33,M,2,Post-Graduate,Married,$60K - $80K,Blue,3257.0
Existing Customer,53,M,1,Unknown,Married,$60K - $80K,Blue,5264.0
Existing Customer,40,F,3,College,Single,Less than $40K,Blue,3372.0
Existing Customer,42,F,3,College,Single,Less than $40K,Blue,2652.0
Existing Customer,44,F,3,Graduate,Single,Less than $40K,Blue,6441.0
Existing Customer,41,F,3,High School,Unknown,Unknown,Silver,34516.0
Existing Customer,47,M,5,High School,Married,$80K - $120K,Blue,21165.0
Existing Customer,46,M,5,College,Married,$80K - $120K,Blue,12945.0
Existing Customer,30,F,0,Unknown,Single,Unknown,Blue,2600.0
Existing Customer,44,M,5,Unknown,Single,$80K - $120K,Blue,3936.0
Attrited Customer,62,F,1,Unknown,Married,$40K - $60K,Blue,2278.0
Existing Customer,42,F,1,Unknown,Divorced,Less than $40K,Blue,2403.0
Existing Customer,43,F,2,High School,Married,Unknown,Blue,2679.0
Existing Customer,46,F,4,Graduate,Married,Unknown,Blue,1882.0
Existing Customer,57,F,3,Unknown,Single,Less than $40K,Blue,1886.0
Existing Customer,61,F,0,Graduate,Married,Less than $40K,Blue,2378.0
Existing Customer,43,M,3,Uneducated,Single,$80K - $120K,Blue,5390.0
Existing Customer,39,M,1,Unknown,Single,$40K - $60K,Blue,7452.0
Existing Customer,47,F,1,High School,Single,Unknown,Blue,8440.0
Existing Customer,42,F,2,Uneducated,Single,Less than $40K,Blue,2450.0
Existing Customer,54,F,0,High School,Married,Less than $40K,Blue,2945.0
Attrited Customer,49,M,3,Graduate,Married,$80K - $120K,Blue,34516.0
Existing Customer,47,F,1,Uneducated,Unknown,$40K - $60K,Blue,7195.0
Existing Customer,40,F,3,College,Married,Unknown,Blue,20420.0
Existing Customer,44,F,3,Graduate,Single,Unknown,Blue,8064.0
Existing Customer,50,F,0,Graduate,Married,Less than $40K,Blue,2873.0
Existing Customer,53,M,2,Uneducated,Single,$60K - $80K,Blue,2749.0
Existing Customer,54,F,0,High School,Single,Unknown,Platinum,17561.0
Existing Customer,33,F,3,High School,Unknown,Less than $40K,Blue,2501.0
Existing Customer,58,M,0,Unknown,Married,$40K - $60K,Blue,3506.0
Existing Customer,46,M,1,Unknown,Married,$40K - $60K,Blue,1438.3
Existing Customer,51,F,2,Unknown,Married,Less than $40K,Blue,7540.0
Existing Customer,41,M,2,High School,Unknown,$60K - $80K,Blue,23996.0
Attrited Customer,47,F,2,Unknown,Married,Less than $40K,Blue,3036.0
Attrited Customer,62,F,1,College,Married,$40K - $60K,Blue,1944.0
Attrited Customer,48,F,4,Graduate,Married,Less than $40K,Blue,2168.0
Existing Customer,36,M,3,Graduate,Married,$60K - $80K,Blue,4940.0
Attrited Customer,54,F,2,Graduate,Unknown,Less than $40K,Blue,1438.3
Existing Customer,65,F,1,High School,Single,Less than $40K,Blue,1829.0
Attrited Customer,39,F,1,Graduate,Single,$40K - $60K,Blue,11135.0
Existing Customer,49,M,4,Graduate,Married,$80K - $120K,Blue,29659.0
Existing Customer,54,M,0,Graduate,Married,$80K - $120K,Blue,2689.0
Existing Customer,65,F,0,College,Single,Less than $40K,Blue,1829.0
Existing Customer,51,F,2,High School,Married,$40K - $60K,Blue,1565.0
Existing Customer,38,M,2,Post-Graduate,Married,$60K - $80K,Blue,3257.0
Existing Customer,41,F,2,Graduate,Married,Less than $40K,Blue,2526.0
Existing Customer,47,M,3,Graduate,Married,$60K - $80K,Blue,6224.0
Existing Customer,47,M,3,High School,Married,$80K - $120K,Blue,30210.0
Existing Customer,63,M,1,High School,Married,$60K - $80K,Blue,14539.0
Existing Customer,42,F,3,Unknown,Unknown,$40K - $60K,Blue,2545.0
Existing Customer,52,F,0,Doctorate,Married,Less than $40K,Blue,3186.0
Existing Customer,41,M,3,Uneducated,Married,$40K - $60K,Platinum,6628.0
Existing Customer,35,M,2,Graduate,Married,$60K - $80K,Blue,5550.0
Attrited Customer,46,F,3,High School,Single,Unknown,Blue,3187.0
Existing Customer,55,F,0,Uneducated,Single,Less than $40K,Blue,3495.0
Attrited Customer,40,M,4,Unknown,Married,$40K - $60K,Blue,1438.3
Existing Customer,47,F,4,Graduate,Unknown,$40K - $60K,Blue,1438.3
Existing Customer,46,F,2,Uneducated,Single,Less than $40K,Blue,6049.0
Existing Customer,54,M,3,Graduate,Married,$60K - $80K,Blue,10824.0
Attrited Customer,47,F,4,High School,Married,Less than $40K,Blue,4477.0
Existing Customer,41,M,5,Graduate,Married,$60K - $80K,Blue,4761.0
Attrited Customer,38,F,3,College,Divorced,$40K - $60K,Blue,2690.0
Existing Customer,52,F,1,Post-Graduate,Unknown,Less than $40K,Blue,1515.0
Existing Customer,49,F,3,Graduate,Married,Less than $40K,Blue,6362.0
Existing Customer,55,M,1,Uneducated,Single,$120K +,Blue,29795.0
Attrited Customer,44,M,2,Graduate,Single,$60K - $80K,Blue,7075.0
Existing Customer,27,F,0,College,Divorced,Unknown,Blue,4395.0
Existing Customer,45,F,3,Unknown,Divorced,Less than $40K,Blue,8121.0
Existing Customer,44,F,1,Unknown,Married,$40K - $60K,Blue,2933.0
Existing Customer,45,F,4,Graduate,Unknown,Unknown,Blue,6074.0
Existing Customer,40,F,2,Graduate,Divorced,Less than $40K,Blue,8325.0
Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,3203.0
Existing Customer,48,M,4,High School,Married,$40K - $60K,Blue,3914.0
Existing Customer,43,M,1,Uneducated,Single,$60K - $80K,Silver,30501.0
Existing Customer,43,F,3,Unknown,Married,Less than $40K,Blue,2837.0
Existing Customer,57,M,1,Unknown,Unknown,$120K +,Blue,19715.0
Existing Customer,40,F,4,Graduate,Married,Unknown,Blue,1840.0
Existing Customer,53,F,2,Graduate,Married,$40K - $60K,Blue,3024.0
Existing Customer,38,M,1,Uneducated,Married,$60K - $80K,Blue,3417.0
Existing Customer,32,F,0,Uneducated,Married,Less than $40K,Blue,2834.0
Existing Customer,39,F,4,College,Single,Less than $40K,Blue,2206.0
Existing Customer,43,M,4,Unknown,Married,$40K - $60K,Blue,3821.0
Attrited Customer,35,F,3,Graduate,Married,Unknown,Blue,18432.0
Existing Customer,42,M,3,Graduate,Married,$80K - $120K,Blue,33408.0
Attrited Customer,52,F,1,High School,Married,Less than $40K,Blue,1438.3
Existing Customer,57,F,3,Uneducated,Married,Unknown,Blue,3805.0
Existing Customer,40,F,3,Unknown,Divorced,Unknown,Blue,7226.0
Existing Customer,55,M,1,Uneducated,Single,$120K +,Blue,8671.0
Existing Customer,57,M,1,Graduate,Married,$60K - $80K,Blue,3264.0
Existing Customer,44,M,2,Graduate,Married,$80K - $120K,Blue,29528.0
Existing Customer,41,F,2,Graduate,Single,Less than $40K,Blue,3308.0
Attrited Customer,57,F,2,High School,Married,Less than $40K,Blue,2833.0
Existing Customer,46,F,3,College,Married,Less than $40K,Blue,2490.0
Existing Customer,54,M,1,Graduate,Married,$40K - $60K,Blue,3705.0
Attrited Customer,65,M,1,High School,Single,Less than $40K,Silver,12359.0
Existing Customer,44,F,2,Graduate,Married,$40K - $60K,Blue,2471.0
Existing Customer,37,F,1,Graduate,Married,Unknown,Blue,16594.0
Existing Customer,46,F,4,High School,Married,$40K - $60K,Blue,12355.0
Existing Customer,46,M,2,High School,Single,$120K +,Blue,27858.0
Attrited Customer,47,F,2,Post-Graduate,Married,$40K - $60K,Blue,2295.0
Existing Customer,57,M,4,Post-Graduate,Married,$60K - $80K,Blue,2253.0
Existing Customer,65,F,0,Graduate,Married,Less than $40K,Blue,7478.0
Existing Customer,47,M,3,High School,Married,$80K - $120K,Blue,13189.0
Existing Customer,48,F,3,High School,Unknown,$40K - $60K,Blue,3585.0
Existing Customer,34,M,1,High School,Unknown,$80K - $120K,Blue,34516.0
Existing Customer,43,M,4,Unknown,Single,$80K - $120K,Blue,14910.0
Existing Customer,39,M,0,Uneducated,Single,$80K - $120K,Blue,33472.0
Attrited Customer,31,M,1,College,Divorced,Less than $40K,Blue,3312.0
Existing Customer,49,F,2,High School,Single,$40K - $60K,Blue,3088.0
Existing Customer,50,M,4,College,Married,$80K - $120K,Blue,2418.0
Existing Customer,54,F,3,High School,Married,Less than $40K,Blue,2404.0
Existing Customer,49,F,2,Unknown,Single,Less than $40K,Blue,9797.0
Existing Customer,44,M,4,Uneducated,Married,$80K - $120K,Blue,4654.0
Existing Customer,52,M,3,College,Married,$60K - $80K,Blue,2501.0
Existing Customer,47,M,3,Uneducated,Married,$80K - $120K,Silver,34516.0
Attrited Customer,34,F,2,High School,Divorced,Less than $40K,Blue,1644.0
Existing Customer,46,M,5,College,Married,$80K - $120K,Blue,12945.0
Existing Customer,39,F,2,Graduate,Married,Unknown,Blue,8314.0
Existing Customer,37,M,2,Graduate,Single,$40K - $60K,Blue,6763.0
Existing Customer,53,F,1,College,Married,$40K - $60K,Blue,2304.0
Attrited Customer,52,F,1,High School,Single,Less than $40K,Blue,2223.0
Existing Customer,37,M,1,Unknown,Married,$80K - $120K,Blue,9819.0
Existing Customer,50,F,0,Graduate,Married,Less than $40K,Blue,1449.0
Existing Customer,40,F,4,Graduate,Married,Unknown,Blue,4540.0
Existing Customer,50,F,1,High School,Single,Unknown,Blue,2021.0
Existing Customer,63,M,2,High School,Married,$60K - $80K,Blue,18571.0
Existing Customer,56,M,1,Graduate,Single,$80K - $120K,Blue,10244.0
Existing Customer,52,F,2,Uneducated,Divorced,Less than $40K,Blue,1953.0
Existing Customer,39,M,3,Graduate,Single,$80K - $120K,Blue,26710.0
Existing Customer,39,F,1,Unknown,Single,Less than $40K,Blue,1835.0
Existing Customer,55,F,1,Unknown,Unknown,Less than $40K,Blue,1928.0
Existing Customer,58,F,2,Graduate,Single,$40K - $60K,Blue,3510.0
Existing Customer,53,M,2,Graduate,Single,$80K - $120K,Silver,34516.0
Existing Customer,60,F,0,Graduate,Unknown,Less than $40K,Blue,1977.0
Existing Customer,54,F,2,Unknown,Divorced,Less than $40K,Blue,2160.0
Existing Customer,50,F,2,Post-Graduate,Married,Less than $40K,Blue,1515.0
Existing Customer,56,F,5,High School,Single,Less than $40K,Blue,2347.0
Existing Customer,53,F,1,College,Married,Less than $40K,Blue,1494.0
Existing Customer,53,F,3,Post-Graduate,Married,Less than $40K,Blue,1438.3
Existing Customer,37,F,3,Uneducated,Single,Less than $40K,Blue,2689.0
Existing Customer,39,M,4,High School,Married,$60K - $80K,Blue,6813.0
Existing Customer,53,F,2,Graduate,Married,$40K - $60K,Blue,2043.0
Existing Customer,44,F,4,Uneducated,Married,Less than $40K,Blue,3335.0
Existing Customer,40,F,2,Uneducated,Married,Less than $40K,Blue,3471.0
Attrited Customer,47,M,2,Graduate,Married,$80K - $120K,Blue,9959.0
Existing Customer,49,M,1,Unknown,Married,$120K +,Blue,27732.0
Existing Customer,37,F,3,High School,Married,Less than $40K,Blue,1438.3
Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,2778.0
Existing Customer,37,M,3,Unknown,Single,$60K - $80K,Blue,23507.0
Existing Customer,37,F,3,High School,Married,Less than $40K,Blue,1758.0
Existing Customer,54,M,1,College,Married,$80K - $120K,Blue,2066.0
Existing Customer,54,F,2,Graduate,Single,Unknown,Blue,10351.0
Existing Customer,63,M,1,High School,Married,$60K - $80K,Blue,2567.0
Existing Customer,57,F,3,High School,Married,Less than $40K,Blue,3101.0
Existing Customer,56,F,2,College,Married,Less than $40K,Blue,9092.0
Existing Customer,48,F,4,College,Single,Less than $40K,Blue,1605.0
Existing Customer,51,M,2,Doctorate,Married,$80K - $120K,Blue,1864.0
Existing Customer,51,M,1,High School,Married,$80K - $120K,Blue,5660.0
Existing Customer,39,F,2,Graduate,Married,$40K - $60K,Blue,1953.0
Existing Customer,32,F,2,High School,Single,Less than $40K,Blue,2762.0
Existing Customer,57,M,1,Graduate,Single,$80K - $120K,Blue,21032.0
Existing Customer,41,F,1,Graduate,Single,Less than $40K,Blue,1438.3
Existing Customer,60,F,2,Graduate,Single,Less than $40K,Blue,3466.0
Existing Customer,34,F,4,Graduate,Divorced,$40K - $60K,Silver,16191.0
Existing Customer,35,M,3,Uneducated,Divorced,$80K - $120K,Blue,34516.0
Existing Customer,47,M,4,Unknown,Unknown,$60K - $80K,Blue,12889.0
Attrited Customer,40,F,4,Uneducated,Married,Less than $40K,Blue,1654.0
Existing Customer,35,F,3,Doctorate,Single,Unknown,Blue,9216.0
Existing Customer,53,F,3,Uneducated,Single,Less than $40K,Blue,2628.0
Existing Customer,62,F,1,Unknown,Married,$40K - $60K,Blue,2019.0
Existing Customer,38,M,1,Graduate,Unknown,$60K - $80K,Blue,8673.0
Existing Customer,51,F,4,Unknown,Single,Less than $40K,Blue,7645.0
Attrited Customer,37,M,2,Uneducated,Married,Less than $40K,Blue,3702.0
Attrited Customer,53,F,2,High School,Single,Less than $40K,Blue,1438.3
Existing Customer,34,M,1,High School,Married,$40K - $60K,Blue,6392.0
Existing Customer,50,M,2,Uneducated,Single,$60K - $80K,Blue,2296.0
Existing Customer,45,F,4,Post-Graduate,Unknown,Less than $40K,Blue,2972.0
Existing Customer,32,F,2,Unknown,Divorced,Less than $40K,Blue,2763.0
Existing Customer,50,F,3,College,Married,Less than $40K,Blue,8520.0
Existing Customer,50,F,1,Unknown,Married,Unknown,Blue,6083.0
Existing Customer,45,F,3,Graduate,Single,Less than $40K,Blue,1438.3
Existing Customer,52,M,2,Uneducated,Single,$120K +,Blue,12948.0
Attrited Customer,57,F,3,High School,Married,Unknown,Blue,5342.0
Existing Customer,65,F,0,High School,Married,Unknown,Blue,6463.0
Existing Customer,36,F,1,College,Unknown,Unknown,Blue,14304.0
Existing Customer,51,M,2,Unknown,Married,$80K - $120K,Blue,3212.0
Existing Customer,60,M,1,Graduate,Single,$80K - $120K,Blue,12045.0
Existing Customer,54,M,3,Graduate,Single,$80K - $120K,Blue,34516.0
Existing Customer,39,F,2,Uneducated,Married,Less than $40K,Blue,3108.0
Existing Customer,43,M,1,Graduate,Single,$80K - $120K,Blue,34516.0
Existing Customer,50,M,2,Graduate,Married,$80K - $120K,Blue,4514.0
Existing Customer,51,M,2,Post-Graduate,Married,$80K - $120K,Blue,4145.0
Existing Customer,45,M,3,High School,Married,$120K +,Blue,6176.0
Existing Customer,49,F,1,Uneducated,Married,Less than $40K,Blue,1635.0
Existing Customer,38,M,2,High School,Single,$80K - $120K,Blue,26372.0
Existing Customer,38,M,1,Graduate,Single,$60K - $80K,Blue,13961.0
Attrited Customer,57,F,3,Unknown,Single,$40K - $60K,Blue,2873.0
Existing Customer,46,F,4,High School,Single,Less than $40K,Blue,3044.0
Existing Customer,51,M,1,High School,Single,$80K - $120K,Blue,4754.0
Attrited Customer,46,F,3,Graduate,Married,Unknown,Blue,1438.3
Attrited Customer,46,F,4,Unknown,Single,Less than $40K,Blue,1438.3
Existing Customer,40,F,4,High School,Single,$40K - $60K,Blue,2363.0
Existing Customer,42,M,3,Graduate,Single,$60K - $80K,Blue,16443.0
Existing Customer,44,F,4,Unknown,Single,Unknown,Blue,8795.0
Existing Customer,46,F,1,Unknown,Single,Less than $40K,Blue,1438.3
Existing Customer,32,M,0,High School,Married,Unknown,Blue,13860.0
Existing Customer,33,F,2,Uneducated,Single,Less than $40K,Blue,3271.0
Attrited Customer,40,F,4,Doctorate,Single,$40K - $60K,Blue,3144.0
Existing Customer,57,M,1,Unknown,Married,$40K - $60K,Blue,2701.0
Existing Customer,47,F,3,Unknown,Single,$40K - $60K,Blue,1438.3
Existing Customer,57,M,2,Graduate,Single,$120K +,Blue,17999.0
Attrited Customer,39,F,2,Uneducated,Single,Less than $40K,Blue,3680.0
Existing Customer,47,M,1,Unknown,Married,$60K - $80K,Blue,22332.0
Existing Customer,40,M,2,Graduate,Married,$40K - $60K,Blue,3735.0
Existing Customer,47,F,1,Uneducated,Married,Unknown,Blue,1755.0
Existing Customer,52,F,1,Graduate,Single,Less than $40K,Blue,4402.0
Existing Customer,37,M,3,High School,Married,$60K - $80K,Blue,15795.0
Existing Customer,56,F,2,Graduate,Married,Unknown,Blue,17542.0
Existing Customer,45,F,4,Uneducated,Divorced,Less than $40K,Blue,2415.0
Existing Customer,50,F,2,High School,Married,$40K - $60K,Blue,1438.3
Attrited Customer,52,F,1,Graduate,Married,Less than $40K,Blue,4090.0
Existing Customer,40,M,4,Unknown,Unknown,$80K - $120K,Blue,2447.0
Existing Customer,55,M,3,College,Single,$60K - $80K,Silver,28831.0
Attrited Customer,50,M,2,Unknown,Single,$80K - $120K,Blue,16794.0
Existing Customer,50,M,3,Uneducated,Married,$80K - $120K,Blue,2418.0
Existing Customer,50,F,0,Graduate,Single,Less than $40K,Blue,2677.0
Existing Customer,46,M,5,High School,Single,$120K +,Blue,34516.0
Existing Customer,51,M,2,Graduate,Married,$60K - $80K,Silver,34516.0
Existing Customer,56,F,2,High School,Single,Less than $40K,Blue,4085.0
Existing Customer,36,M,3,High School,Unknown,$120K +,Blue,24457.0
Existing Customer,46,F,1,Unknown,Married,Less than $40K,Blue,3073.0
Existing Customer,65,M,1,Graduate,Married,Less than $40K,Gold,34516.0
Existing Customer,40,M,4,Unknown,Divorced,$80K - $120K,Blue,23502.0
Existing Customer,54,F,3,High School,Married,Less than $40K,Blue,3173.0
Existing Customer,55,F,1,High School,Married,Less than $40K,Blue,2281.0
Existing Customer,60,F,1,Unknown,Single,$40K - $60K,Blue,4599.0
Existing Customer,46,F,3,Unknown,Married,Unknown,Blue,4349.0
Existing Customer,52,F,2,Unknown,Single,Less than $40K,Blue,1757.0
Existing Customer,44,M,3,High School,Single,$120K +,Blue,6176.0
Existing Customer,37,F,2,Uneducated,Unknown,Less than $40K,Blue,1438.3
Existing Customer,51,M,3,Uneducated,Divorced,$120K +,Blue,34516.0
Existing Customer,54,M,1,High School,Married,Less than $40K,Blue,3604.0
Existing Customer,57,F,2,Doctorate,Single,$40K - $60K,Blue,2687.0
Existing Customer,39,F,2,High School,Married,$40K - $60K,Blue,2822.0
Attrited Customer,44,M,4,Unknown,Married,$60K - $80K,Gold,34516.0
Attrited Customer,42,M,2,High School,Married,$80K - $120K,Blue,25517.0
Existing Customer,40,M,3,High School,Married,$80K - $120K,Blue,8434.0
Existing Customer,51,M,2,Doctorate,Married,$120K +,Blue,28600.0
Existing Customer,40,M,4,Graduate,Single,$80K - $120K,Blue,14544.0
Existing Customer,46,M,4,Uneducated,Divorced,$60K - $80K,Blue,12889.0
Attrited Customer,35,F,1,College,Single,Less than $40K,Blue,1707.0
Existing Customer,54,M,3,Uneducated,Married,$80K - $120K,Blue,3150.0
Existing Customer,48,M,1,College,Unknown,$80K - $120K,Blue,26840.0
Existing Customer,50,F,4,High School,Married,Less than $40K,Blue,7326.0
Existing Customer,45,M,2,College,Married,$80K - $120K,Blue,1438.3
Existing Customer,47,F,3,High School,Single,Unknown,Blue,4349.0
Existing Customer,50,F,0,Post-Graduate,Married,Less than $40K,Blue,1438.3
Existing Customer,50,F,1,Graduate,Single,$40K - $60K,Blue,4142.0
Existing Customer,42,F,5,Uneducated,Married,Less than $40K,Blue,4724.0
Existing Customer,59,F,1,Uneducated,Divorced,Less than $40K,Blue,2201.0
Existing Customer,39,M,2,Graduate,Married,$80K - $120K,Blue,9133.0
Attrited Customer,43,F,1,College,Married,Less than $40K,Blue,8256.0
Existing Customer,44,F,4,Post-Graduate,Single,$40K - $60K,Blue,3657.0
Existing Customer,50,M,1,Graduate,Married,$120K +,Silver,34516.0
Existing Customer,38,M,1,Graduate,Single,$80K - $120K,Blue,26372.0
Existing Customer,48,M,3,Graduate,Married,$80K - $120K,Blue,29659.0
Existing Customer,55,F,1,Unknown,Unknown,Less than $40K,Blue,2783.0
Existing Customer,43,M,2,Graduate,Married,$80K - $120K,Gold,34516.0
Existing Customer,30,F,1,College,Single,Less than $40K,Blue,2787.0
Existing Customer,56,M,2,High School,Unknown,$120K +,Blue,5256.0
Attrited Customer,49,M,4,Unknown,Married,$120K +,Blue,34516.0
Existing Customer,50,M,2,Post-Graduate,Single,$120K +,Blue,17087.0
Existing Customer,47,F,3,Unknown,Married,Less than $40K,Blue,2490.0
Existing Customer,55,F,1,Graduate,Single,Unknown,Blue,5335.0
Attrited Customer,59,F,1,Doctorate,Single,Less than $40K,Blue,3029.0
Attrited Customer,48,M,3,College,Divorced,Less than $40K,Blue,2781.0
Existing Customer,52,F,4,Uneducated,Single,Unknown,Blue,3334.0
Attrited Customer,51,F,1,High School,Married,Less than $40K,Blue,2223.0
Existing Customer,59,F,0,College,Married,Less than $40K,Blue,3132.0
Existing Customer,53,F,3,Post-Graduate,Married,$40K - $60K,Blue,1972.0
Existing Customer,56,F,2,Graduate,Married,Less than $40K,Blue,1629.0
Existing Customer,50,M,2,High School,Single,$80K - $120K,Blue,11617.0
Existing Customer,56,F,1,High School,Single,Less than $40K,Blue,3421.0
Existing Customer,58,F,1,Graduate,Married,Less than $40K,Blue,2203.0
Existing Customer,53,F,3,Graduate,Married,Unknown,Blue,3805.0
Existing Customer,44,M,2,Graduate,Unknown,$60K - $80K,Blue,4249.0
Existing Customer,65,M,0,College,Single,Less than $40K,Blue,4225.0
Existing Customer,42,M,4,High School,Married,$80K - $120K,Blue,18177.0
Attrited Customer,31,F,1,Graduate,Single,Less than $40K,Blue,2761.0
Existing Customer,51,F,1,College,Married,$40K - $60K,Blue,12610.0
Existing Customer,54,M,3,College,Married,$80K - $120K,Blue,2798.0
Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue,3659.0
Attrited Customer,59,M,0,High School,Single,$40K - $60K,Silver,17304.0
Existing Customer,47,F,3,Graduate,Single,Less than $40K,Blue,3276.0
Attrited Customer,56,M,3,High School,Single,$120K +,Silver,34516.0
Attrited Customer,45,M,4,Graduate,Divorced,$80K - $120K,Blue,34516.0
Existing Customer,45,F,4,Uneducated,Divorced,$40K - $60K,Blue,3417.0
Attrited Customer,47,F,3,Unknown,Single,Less than $40K,Blue,4710.0
Attrited Customer,46,F,4,Unknown,Unknown,Less than $40K,Blue,2689.0
Attrited Customer,44,F,4,Uneducated,Married,Less than $40K,Blue,2689.0
Existing Customer,51,M,3,Graduate,Married,$60K - $80K,Blue,10824.0
Existing Customer,48,F,3,High School,Divorced,$40K - $60K,Blue,3645.0
Attrited Customer,44,M,3,Unknown,Married,Less than $40K,Blue,4165.0
Existing Customer,43,M,2,Post-Graduate,Divorced,$60K - $80K,Blue,19044.0
Attrited Customer,40,M,3,College,Single,$80K - $120K,Blue,18563.0
Existing Customer,56,M,1,Uneducated,Divorced,$60K - $80K,Blue,20410.0
Existing Customer,30,F,0,College,Single,Unknown,Blue,12463.0
Existing Customer,47,M,1,Unknown,Married,$60K - $80K,Blue,4097.0
Existing Customer,52,M,3,Graduate,Married,$80K - $120K,Blue,11669.0
Existing Customer,52,F,0,Unknown,Single,Less than $40K,Blue,1438.3
Existing Customer,44,M,4,Graduate,Married,$40K - $60K,Blue,1714.0
Existing Customer,44,F,4,High School,Single,Less than $40K,Blue,3044.0
