attrition_flag,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,credit_limit
Existing Customer,55,M,3,Unknown,Unknown,$80K - $120K,Blue,32866.0
Existing Customer,46,F,2,Graduate,Married,Less than $40K,Blue,2330.0
Existing Customer,60,F,1,Uneducated,Single,Less than $40K,Blue,2481.0
Existing Customer,63,F,0,Uneducated,Single,Unknown,Blue,14963.0
Existing Customer,56,F,4,High School,Single,Less than $40K,Blue,3422.0
Existing Customer,58,F,2,Unknown,Single,Less than $40K,Blue,2155.0
Existing Customer,43,M,3,Graduate,Divorced,$80K - $120K,Blue,14821.0
Existing Customer,34,F,2,Graduate,Single,Less than $40K,Blue,6610.0
Attrited Customer,46,F,3,Uneducated,Divorced,$40K - $60K,Blue,3157.0
Attrited Customer,37,F,3,High School,Married,Unknown,Blue,7772.0
Attrited Customer,32,F,1,Graduate,Single,Less than $40K,Blue,1624.0
Existing Customer,44,F,3,High School,Single,Less than $40K,Blue,8512.0
Existing Customer,46,M,2,Graduate,Single,$60K - $80K,Blue,10077.0
Existing Customer,49,F,4,High School,Single,Less than $40K,Silver,14416.0
Existing Customer,32,M,0,Graduate,Single,Unknown,Blue,4397.0
Existing Customer,44,F,2,Graduate,Single,Less than $40K,Blue,3031.0
Existing Customer,57,F,2,Graduate,Married,$40K - $60K,Blue,1613.0
Existing Customer,27,F,1,Post-Graduate,Married,Less than $40K,Blue,5342.0
Existing Customer,48,F,1,Uneducated,Single,Less than $40K,Blue,1438.3
Existing Customer,52,F,2,College,Single,$40K - $60K,Blue,2540.0
Existing Customer,39,M,4,Graduate,Married,$60K - $80K,Blue,3477.0
Existing Customer,32,F,2,Uneducated,Single,Less than $40K,Blue,1438.3
Existing Customer,44,F,3,Graduate,Divorced,Less than $40K,Blue,1438.3
Existing Customer,47,F,3,College,Divorced,$40K - $60K,Blue,4513.0
Attrited Customer,49,M,2,Graduate,Divorced,$60K - $80K,Blue,6511.0
Existing Customer,45,F,1,Graduate,Married,Unknown,Blue,3359.0
Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,1946.0
Attrited Customer,57,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,2673.0
Existing Customer,63,F,0,Unknown,Single,Less than $40K,Blue,2367.0
Existing Customer,53,M,3,Uneducated,Married,$40K - $60K,Blue,3645.0
Existing Customer,39,F,3,Graduate,Divorced,Less than $40K,Blue,6060.0
Attrited Customer,40,M,3,Graduate,Married,$80K - $120K,Blue,1518.0
Existing Customer,37,F,5,Graduate,Married,Unknown,Blue,2561.0
Attrited Customer,54,F,2,High School,Married,Unknown,Blue,2233.0
Existing Customer,50,F,4,Post-Graduate,Married,Unknown,Blue,3862.0
Existing Customer,54,F,1,Graduate,Married,Less than $40K,Blue,2033.0
Attrited Customer,44,F,2,Graduate,Single,Less than $40K,Blue,1880.0
Existing Customer,47,M,4,Graduate,Married,$60K - $80K,Blue,2257.0
Existing Customer,34,F,2,High School,Single,Unknown,Blue,7563.0
Existing Customer,44,M,2,Graduate,Single,Unknown,Blue,7108.0
Existing Customer,36,F,0,Graduate,Married,Unknown,Blue,5862.0
Existing Customer,38,M,1,Graduate,Single,$80K - $120K,Blue,16665.0
Existing Customer,39,F,4,Doctorate,Married,Unknown,Blue,24602.0
Existing Customer,53,M,2,Unknown,Married,$60K - $80K,Blue,2451.0
Existing Customer,52,M,2,College,Married,$80K - $120K,Blue,7904.0
Attrited Customer,51,M,2,High School,Single,$60K - $80K,Blue,7567.0
Existing Customer,39,M,1,Uneducated,Married,Less than $40K,Blue,2283.0
Existing Customer,27,M,0,Unknown,Single,$40K - $60K,Silver,17161.0
Attrited Customer,61,M,0,College,Single,$40K - $60K,Blue,2703.0
Existing Customer,57,M,2,High School,Married,$80K - $120K,Blue,16050.0
Existing Customer,60,F,1,Unknown,Single,Less than $40K,Blue,2347.0
Existing Customer,55,F,1,High School,Unknown,Less than $40K,Blue,8604.0
Existing Customer,50,F,3,Graduate,Single,Less than $40K,Blue,2382.0
Existing Customer,43,F,3,Unknown,Divorced,Less than $40K,Blue,2348.0
Existing Customer,50,F,2,Post-Graduate,Single,Less than $40K,Blue,2973.0
Existing Customer,52,M,2,High School,Single,$80K - $120K,Blue,22143.0
Existing Customer,38,F,2,College,Single,$40K - $60K,Blue,1438.3
Attrited Customer,44,F,3,High School,Married,Unknown,Blue,9874.0
Attrited Customer,48,M,4,High School,Unknown,$80K - $120K,Blue,34516.0
Attrited Customer,57,F,2,High School,Unknown,Unknown,Blue,8362.0
Existing Customer,65,M,0,High School,Married,Less than $40K,Blue,2416.0
Attrited Customer,42,F,5,High School,Single,Less than $40K,Blue,1438.3
Existing Customer,51,M,2,Post-Graduate,Married,$120K +,Silver,34516.0
Existing Customer,52,M,3,Graduate,Married,$80K - $120K,Blue,33256.0
Existing Customer,52,M,4,College,Single,$80K - $120K,Blue,1876.0
Existing Customer,55,F,0,Uneducated,Unknown,Less than $40K,Silver,10398.0
Existing Customer,40,F,3,Unknown,Unknown,Less than $40K,Silver,10254.0
Existing Customer,65,M,1,Graduate,Single,Less than $40K,Blue,4599.0
Existing Customer,40,F,2,Unknown,Single,Less than $40K,Blue,1635.0
Existing Customer,44,M,3,Graduate,Single,$60K - $80K,Silver,28397.0
Existing Customer,40,F,4,Graduate,Married,$40K - $60K,Blue,2647.0
Existing Customer,50,M,4,Graduate,Married,$80K - $120K,Blue,12270.0
Attrited Customer,41,F,4,High School,Single,Less than $40K,Blue,3874.0
Existing Customer,53,M,2,High School,Single,$120K +,Blue,26129.0
Existing Customer,42,F,3,High School,Married,Less than $40K,Blue,4328.0
Existing Customer,35,F,3,Doctorate,Single,Less than $40K,Blue,1438.3
Existing Customer,47,M,4,High School,Divorced,$80K - $120K,Blue,1535.0
Existing Customer,42,F,3,College,Married,Unknown,Blue,1840.0
Existing Customer,43,F,2,College,Married,Less than $40K,Blue,3125.0
Existing Customer,46,F,2,Uneducated,Divorced,$40K - $60K,Blue,3072.0
Existing Customer,43,F,2,Uneducated,Single,Unknown,Blue,3193.0
Existing Customer,48,M,4,Unknown,Married,$60K - $80K,Gold,34516.0
Attrited Customer,35,F,1,Unknown,Single,Less than $40K,Blue,3099.0
Attrited Customer,46,M,3,Graduate,Married,$60K - $80K,Blue,1681.0
Attrited Customer,42,F,3,Graduate,Married,Less than $40K,Blue,2031.0
Existing Customer,40,M,2,High School,Unknown,$80K - $120K,Blue,18008.0
Existing Customer,45,M,4,High School,Divorced,$40K - $60K,Blue,7139.0
Existing Customer,39,F,2,Graduate,Married,Less than $40K,Blue,4531.0
Existing Customer,60,F,2,Graduate,Married,Less than $40K,Blue,2732.0
Attrited Customer,53,F,1,Graduate,Divorced,Less than $40K,Blue,6184.0
Existing Customer,48,M,2,High School,Married,Less than $40K,Blue,4752.0
Existing Customer,45,M,3,Post-Graduate,Divorced,$60K - $80K,Blue,1438.3
Attrited Customer,53,F,0,Graduate,Single,$40K - $60K,Blue,2121.0
Existing Customer,32,F,1,Graduate,Married,Unknown,Blue,3359.0
Existing Customer,58,F,1,Doctorate,Married,Less than $40K,Blue,3128.0
Existing Customer,48,M,4,High School,Unknown,$40K - $60K,Blue,1438.3
Existing Customer,49,F,1,Post-Graduate,Divorced,$40K - $60K,Blue,1888.0
Existing Customer,63,M,0,Unknown,Married,$80K - $120K,Blue,3224.0
Existing Customer,58,M,3,High School,Single,$120K +,Blue,6103.0
Existing Customer,51,M,3,Post-Graduate,Divorced,$80K - $120K,Blue,30733.0
Existing Customer,50,F,1,Doctorate,Divorced,Less than $40K,Blue,4002.0
Existing Customer,43,F,3,College,Married,$40K - $60K,Blue,9633.0
Attrited Customer,44,M,4,Unknown,Married,$80K - $120K,Blue,3472.0
Existing Customer,48,M,4,Doctorate,Single,$120K +,Blue,7793.0
Existing Customer,55,M,1,Graduate,Married,$80K - $120K,Blue,2938.0
Existing Customer,45,F,3,Doctorate,Married,Less than $40K,Silver,10741.0
Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,1438.3
Existing Customer,40,F,3,College,Unknown,Unknown,Blue,6772.0
Existing Customer,45,M,3,Graduate,Divorced,$40K - $60K,Blue,7935.0
Existing Customer,44,F,2,Graduate,Divorced,Less than $40K,Blue,7065.0
Existing Customer,47,M,5,Unknown,Single,Less than $40K,Blue,3888.0
Existing Customer,44,M,4,Doctorate,Unknown,$120K +,Blue,1651.0
Existing Customer,53,M,3,Graduate,Single,$60K - $80K,Blue,19940.0
Attrited Customer,60,M,1,Uneducated,Married,$80K - $120K,Blue,29239.0
Existing Customer,53,M,3,Graduate,Single,$80K - $120K,Silver,34516.0
Existing Customer,43,M,1,High School,Married,$80K - $120K,Silver,34516.0
Existing Customer,50,M,1,Uneducated,Single,Less than $40K,Blue,2669.0
Existing Customer,55,M,3,Uneducated,Single,$80K - $120K,Blue,26058.0
Existing Customer,29,M,2,Graduate,Married,Less than $40K,Silver,12301.0
Existing Customer,47,F,4,Unknown,Single,Less than $40K,Blue,7353.0
Existing Customer,53,M,1,Graduate,Single,$80K - $120K,Blue,18591.0
Existing Customer,57,F,3,College,Single,$40K - $60K,Blue,6316.0
Existing Customer,64,M,0,College,Married,$40K - $60K,Blue,6746.0
Existing Customer,47,F,2,High School,Single,Less than $40K,Blue,2262.0
Existing Customer,35,F,3,Unknown,Married,Less than $40K,Blue,3073.0
Existing Customer,53,M,2,College,Married,$80K - $120K,Blue,2492.0
Existing Customer,48,M,3,High School,Single,$60K - $80K,Blue,6228.0
Existing Customer,37,F,2,Graduate,Single,Less than $40K,Blue,2152.0
Existing Customer,49,M,1,Graduate,Married,$40K - $60K,Blue,2880.0
Existing Customer,51,F,1,High School,Married,Less than $40K,Blue,3132.0
Attrited Customer,47,M,2,Doctorate,Married,$40K - $60K,Blue,1915.0
Existing Customer,46,M,2,Graduate,Married,$80K - $120K,Blue,2925.0
Existing Customer,46,F,4,High School,Married,Less than $40K,Blue,1438.3
Existing Customer,55,M,2,Unknown,Single,$60K - $80K,Blue,2865.0
Existing Customer,46,M,4,Graduate,Single,$60K - $80K,Blue,12280.0
Existing Customer,38,M,3,Unknown,Unknown,$40K - $60K,Blue,3458.0
Attrited Customer,39,F,2,Unknown,Unknown,$40K - $60K,Blue,3911.0
Attrited Customer,48,F,3,Graduate,Unknown,Unknown,Blue,3443.0
Existing Customer,49,F,4,High School,Single,$40K - $60K,Blue,6034.0
Existing Customer,51,M,4,Graduate,Married,$80K - $120K,Silver,34516.0
Existing Customer,57,M,2,Graduate,Single,$120K +,Silver,34516.0
Attrited Customer,37,F,2,Graduate,Unknown,Less than $40K,Blue,1534.0
Existing Customer,33,M,1,High School,Single,$40K - $60K,Blue,2421.0
Attrited Customer,46,F,3,Unknown,Unknown,Less than $40K,Blue,7552.0
Existing Customer,30,M,2,Post-Graduate,Single,$40K - $60K,Blue,3744.0
Existing Customer,41,M,2,High School,Married,$60K - $80K,Blue,2218.0
Existing Customer,54,F,1,High School,Single,Less than $40K,Blue,1572.0
Existing Customer,50,M,2,Post-Graduate,Married,$80K - $120K,Blue,3606.0
Existing Customer,49,F,3,Unknown,Married,Less than $40K,Blue,3281.0
Attrited Customer,42,F,0,Uneducated,Divorced,Unknown,Blue,2712.0
Attrited Customer,48,F,1,Unknown,Single,Less than $40K,Blue,1892.0
Existing Customer,35,F,2,Graduate,Single,Unknown,Blue,3934.0
Existing Customer,59,F,1,Post-Graduate,Married,Less than $40K,Blue,5342.0
Existing Customer,26,F,0,Graduate,Married,Less than $40K,Blue,3213.0
Existing Customer,46,F,1,Unknown,Unknown,Unknown,Blue,11287.0
Existing Customer,51,M,3,Graduate,Married,$80K - $120K,Blue,3458.0
Existing Customer,52,F,4,Graduate,Single,Less than $40K,Blue,2671.0
Existing Customer,43,M,3,High School,Single,$40K - $60K,Blue,8997.0
Existing Customer,32,M,3,Graduate,Married,$80K - $120K,Blue,1518.0
Existing Customer,37,M,2,Graduate,Divorced,Less than $40K,Blue,4328.0
Existing Customer,54,M,4,Graduate,Single,$80K - $120K,Blue,22437.0
Existing Customer,47,F,4,Graduate,Single,$40K - $60K,Blue,1438.3
Existing Customer,63,F,1,High School,Married,$40K - $60K,Blue,1871.0
Existing Customer,43,M,2,Graduate,Married,$60K - $80K,Blue,13553.0
Attrited Customer,48,F,3,High School,Married,$40K - $60K,Silver,17657.0
Existing Customer,44,F,0,Graduate,Married,Less than $40K,Blue,9598.0
Existing Customer,44,M,3,High School,Single,$80K - $120K,Blue,6162.0
Existing Customer,32,M,1,High School,Single,$80K - $120K,Blue,7976.0
Existing Customer,40,F,4,Graduate,Single,$40K - $60K,Blue,3897.0
Existing Customer,45,F,4,College,Married,Less than $40K,Blue,3240.0
Existing Customer,53,M,2,Graduate,Single,$120K +,Blue,10620.0
Existing Customer,55,F,2,College,Unknown,Less than $40K,Blue,1924.0
Attrited Customer,54,F,1,Graduate,Single,Unknown,Blue,1623.0
Attrited Customer,32,M,2,Graduate,Single,$120K +,Blue,7790.0
Existing Customer,42,F,1,College,Married,Unknown,Blue,4263.0
Existing Customer,47,F,4,High School,Married,Less than $40K,Blue,6028.0
Existing Customer,46,M,2,High School,Married,$120K +,Blue,19727.0
Existing Customer,50,F,1,Graduate,Single,$40K - $60K,Blue,1493.0
Existing Customer,41,M,4,Uneducated,Single,$80K - $120K,Blue,19333.0
Existing Customer,48,F,1,Unknown,Married,Less than $40K,Blue,3040.0
Attrited Customer,50,F,3,Doctorate,Single,Less than $40K,Blue,2067.0
Existing Customer,50,F,1,Uneducated,Married,Less than $40K,Blue,1438.3
Existing Customer,43,F,2,Post-Graduate,Single,Unknown,Blue,2707.0
Existing Customer,54,M,2,Unknown,Single,$120K +,Blue,3214.0
Attrited Customer,39,F,4,High School,Married,Unknown,Blue,21065.0
Existing Customer,35,F,1,College,Married,Less than $40K,Blue,1438.3
Existing Customer,45,M,2,High School,Married,$60K - $80K,Blue,5945.0
Attrited Customer,55,F,4,Doctorate,Single,Less than $40K,Blue,2263.0
Existing Customer,50,M,2,Graduate,Married,$60K - $80K,Blue,4702.0
Existing Customer,44,M,5,Doctorate,Single,$120K +,Blue,7567.0
Existing Customer,53,F,4,Graduate,Married,$40K - $60K,Blue,4621.0
Existing Customer,36,M,3,Uneducated,Single,$40K - $60K,Blue,8436.0
Existing Customer,63,F,0,College,Single,Unknown,Blue,11827.0
Existing Customer,56,M,2,Uneducated,Married,$80K - $120K,Blue,20117.0
Existing Customer,41,M,4,Post-Graduate,Married,$80K - $120K,Blue,12154.0
Existing Customer,52,M,2,Doctorate,Single,$60K - $80K,Blue,3460.0
Existing Customer,51,F,1,Graduate,Single,$40K - $60K,Blue,3569.0
Existing Customer,38,F,2,Graduate,Single,Unknown,Blue,13429.0
Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,1954.0
Existing Customer,46,M,2,College,Single,$60K - $80K,Blue,10077.0
Existing Customer,26,F,1,Graduate,Married,Less than $40K,Blue,6814.0
Existing Customer,45,M,2,Uneducated,Married,$60K - $80K,Blue,2221.0
Existing Customer,54,M,3,Doctorate,Married,$120K +,Blue,12875.0
Existing Customer,47,F,5,Uneducated,Unknown,Unknown,Blue,3127.0
Existing Customer,51,F,2,High School,Single,Unknown,Blue,2286.0
Attrited Customer,32,M,2,Graduate,Single,$120K +,Silver,34516.0
Existing Customer,44,M,1,Graduate,Single,$40K - $60K,Blue,3178.0
Existing Customer,41,M,2,Graduate,Married,$80K - $120K,Blue,8004.0
Existing Customer,49,F,2,Unknown,Unknown,$40K - $60K,Blue,9595.0
Existing Customer,40,M,3,Unknown,Married,$120K +,Blue,7464.0
Existing Customer,36,M,3,Uneducated,Single,$60K - $80K,Blue,11121.0
Existing Customer,29,F,0,Graduate,Single,$40K - $60K,Blue,5530.0
Attrited Customer,38,F,2,Unknown,Single,Less than $40K,Blue,1438.3
Existing Customer,49,M,2,Unknown,Single,$60K - $80K,Blue,2461.0
Existing Customer,46,M,2,High School,Single,$120K +,Blue,34516.0
Existing Customer,51,M,3,College,Divorced,$80K - $120K,Blue,17965.0
Existing Customer,38,F,2,Graduate,Married,Less than $40K,Blue,4429.0
Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue,3391.0
Existing Customer,35,F,1,Graduate,Single,Unknown,Blue,8572.0
Existing Customer,42,M,3,College,Unknown,$120K +,Blue,6457.0
Attrited Customer,49,M,2,High School,Unknown,$80K - $120K,Blue,29715.0
Existing Customer,40,M,4,Uneducated,Single,$120K +,Blue,34516.0
Attrited Customer,45,M,4,High School,Married,$60K - $80K,Blue,12890.0
Existing Customer,46,F,2,High School,Single,Less than $40K,Blue,3670.0
Existing Customer,51,M,1,Unknown,Married,$60K - $80K,Blue,4988.0
Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue,3946.0
Existing Customer,42,F,3,Unknown,Single,Less than $40K,Blue,6275.0
Existing Customer,42,F,1,Doctorate,Married,Less than $40K,Blue,2873.0
Existing Customer,45,M,3,Graduate,Single,$60K - $80K,Blue,1682.0
Existing Customer,36,F,2,Uneducated,Married,Less than $40K,Blue,3850.0
Attrited Customer,46,M,2,High School,Single,$40K - $60K,Blue,3981.0
Existing Customer,48,F,4,Doctorate,Married,Unknown,Blue,2845.0
Existing Customer,52,F,1,Unknown,Married,Less than $40K,Blue,3416.0
Existing Customer,55,F,2,Uneducated,Married,Less than $40K,Blue,2163.0
Existing Customer,62,M,0,Graduate,Married,Less than $40K,Blue,4150.0
Existing Customer,51,F,1,Graduate,Single,Less than $40K,Blue,3466.0
Existing Customer,44,M,3,Uneducated,Married,$40K - $60K,Silver,16496.0
Existing Customer,32,M,1,Unknown,Married,$120K +,Blue,7571.0
Existing Customer,49,F,4,Uneducated,Married,Less than $40K,Blue,1621.0
Existing Customer,49,F,3,Uneducated,Divorced,$40K - $60K,Blue,1956.0
Existing Customer,54,F,3,Graduate,Single,Less than $40K,Blue,2077.0
Existing Customer,53,M,5,Graduate,Married,$40K - $60K,Blue,6500.0
Existing Customer,36,F,3,Uneducated,Married,Less than $40K,Blue,2922.0
Existing Customer,52,M,2,Unknown,Married,$60K - $80K,Blue,14316.0
Existing Customer,45,M,4,Graduate,Single,$60K - $80K,Blue,13445.0
Existing Customer,40,F,2,Graduate,Married,Unknown,Blue,4438.0
Attrited Customer,43,F,4,College,Married,Less than $40K,Blue,2082.0
Existing Customer,45,F,4,Uneducated,Divorced,Less than $40K,Blue,2776.0
Existing Customer,44,M,1,Graduate,Unknown,$60K - $80K,Gold,34516.0
Existing Customer,39,F,2,Graduate,Single,Less than $40K,Blue,1438.3
Attrited Customer,39,M,5,Graduate,Married,$80K - $120K,Blue,9030.0
Existing Customer,44,F,5,Post-Graduate,Divorced,Less than $40K,Blue,2900.0
Existing Customer,47,F,5,Graduate,Married,Less than $40K,Blue,4228.0
Attrited Customer,37,M,3,Graduate,Married,$60K - $80K,Blue,2578.0
Existing Customer,53,F,4,Graduate,Married,Less than $40K,Blue,3319.0
Existing Customer,61,F,1,High School,Single,Less than $40K,Blue,3378.0
Existing Customer,51,F,2,High School,Married,Less than $40K,Blue,6462.0
Attrited Customer,46,M,3,Doctorate,Divorced,$40K - $60K,Blue,4970.0
Existing Customer,56,F,2,College,Single,Less than $40K,Blue,5254.0
Existing Customer,59,F,1,Doctorate,Single,$40K - $60K,Blue,1528.0
Existing Customer,55,M,2,High School,Single,$120K +,Blue,3029.0
Attrited Customer,43,M,3,Graduate,Married,$60K - $80K,Blue,13840.0
Attrited Customer,49,F,3,Uneducated,Married,$40K - $60K,Blue,5496.0
Existing Customer,42,F,2,Graduate,Single,Less than $40K,Blue,3659.0
Attrited Customer,38,F,3,High School,Single,Unknown,Blue,7939.0
Existing Customer,38,F,4,Graduate,Married,Unknown,Blue,16049.0
Existing Customer,42,F,3,Unknown,Married,Unknown,Blue,7762.0
Existing Customer,54,F,2,High School,Unknown,$40K - $60K,Blue,2205.0
Existing Customer,50,M,2,High School,Married,$60K - $80K,Blue,18085.0
Existing Customer,46,M,5,Doctorate,Divorced,$60K - $80K,Blue,3312.0
Existing Customer,40,F,3,Uneducated,Single,Less than $40K,Blue,1630.0
Existing Customer,44,F,4,Graduate,Divorced,Less than $40K,Blue,4057.0
Existing Customer,46,M,2,High School,Single,$40K - $60K,Blue,2619.0
Existing Customer,44,M,2,Uneducated,Married,$40K - $60K,Blue,3843.0
Existing Customer,55,F,1,High School,Single,Unknown,Blue,6673.0
Existing Customer,35,M,5,Graduate,Single,$60K - $80K,Blue,5826.0
Existing Customer,52,F,1,High School,Married,Less than $40K,Blue,2563.0
Attrited Customer,43,M,3,Post-Graduate,Single,$80K - $120K,Blue,24001.0
Existing Customer,48,F,3,Graduate,Divorced,Less than $40K,Blue,2525.0
Existing Customer,46,M,4,Graduate,Married,$80K - $120K,Blue,26303.0
Existing Customer,45,F,3,Doctorate,Married,Less than $40K,Blue,1956.0
Existing Customer,34,M,4,Unknown,Married,$80K - $120K,Blue,4310.0
Existing Customer,42,F,3,Post-Graduate,Married,Less than $40K,Blue,6078.0
Existing Customer,54,F,3,Uneducated,Single,$40K - $60K,Blue,4036.0
Existing Customer,56,F,0,Uneducated,Single,Less than $40K,Blue,1679.0
Existing Customer,38,F,3,Graduate,Married,Less than $40K,Blue,2193.0
Existing Customer,54,M,4,Uneducated,Single,$40K - $60K,Blue,7200.0
Attrited Customer,47,M,3,Unknown,Married,$40K - $60K,Blue,2954.0
Existing Customer,50,M,1,Graduate,Married,$60K - $80K,Blue,2021.0
Existing Customer,31,M,1,Unknown,Married,Less than $40K,Blue,6911.0
Existing Customer,44,F,1,Unknown,Single,Less than $40K,Blue,6159.0
Existing Customer,41,F,3,Graduate,Divorced,$40K - $60K,Blue,14345.0
Existing Customer,43,F,2,Graduate,Married,$40K - $60K,Blue,4287.0
Existing Customer,52,M,2,High School,Single,$60K - $80K,Gold,34516.0
Attrited Customer,50,F,3,High School,Married,Less than $40K,Blue,1763.0
Attrited Customer,57,F,2,Uneducated,Single,Less than $40K,Blue,1438.3
Existing Customer,45,F,4,Uneducated,Married,$40K - $60K,Blue,2690.0
Existing Customer,39,F,1,College,Unknown,$40K - $60K,Blue,2255.0
Existing Customer,44,F,3,Graduate,Married,Less than $40K,Blue,2232.0
Existing Customer,42,M,3,Graduate,Divorced,$40K - $60K,Blue,2012.0
Existing Customer,49,F,5,College,Married,Less than $40K,Blue,1638.0
Existing Customer,42,M,2,Uneducated,Married,$120K +,Blue,3106.0
Existing Customer,36,F,2,Uneducated,Divorced,Less than $40K,Blue,2055.0
Existing Customer,31,M,2,Graduate,Single,Less than $40K,Blue,6012.0
Existing Customer,58,F,3,Graduate,Married,Less than $40K,Blue,5798.0
Existing Customer,44,F,2,College,Unknown,Less than $40K,Blue,3170.0
Existing Customer,40,F,4,Unknown,Single,Less than $40K,Blue,7587.0
Existing Customer,47,F,3,Graduate,Married,Less than $40K,Silver,14057.0
Existing Customer,48,M,3,Post-Graduate,Single,$80K - $120K,Blue,21374.0
Attrited Customer,32,F,0,Unknown,Divorced,Less than $40K,Blue,2447.0
Attrited Customer,65,F,0,Graduate,Single,$40K - $60K,Blue,8840.0
Existing Customer,49,F,1,Graduate,Married,Less than $40K,Blue,8228.0
Existing Customer,53,F,2,High School,Married,Less than $40K,Blue,1457.0
Existing Customer,51,M,1,High School,Single,$80K - $120K,Silver,34516.0
Existing Customer,30,M,0,Graduate,Married,Less than $40K,Blue,2490.0
Existing Customer,41,F,2,Graduate,Married,$40K - $60K,Blue,6602.0
Existing Customer,50,F,2,Graduate,Single,Less than $40K,Blue,2581.0
Existing Customer,44,F,1,Uneducated,Married,Less than $40K,Blue,1522.0
Existing Customer,42,M,1,High School,Married,$80K - $120K,Silver,34516.0
Existing Customer,35,F,1,Graduate,Married,Unknown,Blue,3359.0
Existing Customer,46,F,2,Uneducated,Divorced,Unknown,Blue,21646.0
Existing Customer,40,M,3,Uneducated,Single,$120K +,Silver,34516.0
Existing Customer,60,M,0,High School,Married,$60K - $80K,Blue,2567.0
Existing Customer,39,M,2,Graduate,Married,$60K - $80K,Blue,3257.0
Attrited Customer,51,F,3,Uneducated,Married,Less than $40K,Blue,3675.0
Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,3203.0
Existing Customer,57,F,3,Graduate,Unknown,Less than $40K,Silver,12590.0
Existing Customer,50,M,1,Unknown,Single,$120K +,Blue,17827.0
Existing Customer,44,M,4,Graduate,Single,$60K - $80K,Blue,2758.0
Existing Customer,49,M,3,Graduate,Married,Less than $40K,Blue,6967.0
Existing Customer,51,F,3,Unknown,Unknown,Unknown,Blue,12463.0
Existing Customer,45,M,2,Unknown,Married,$120K +,Blue,5266.0
Existing Customer,51,F,3,Unknown,Unknown,Less than $40K,Blue,8109.0
Attrited Customer,65,M,1,Uneducated,Single,$40K - $60K,Blue,6185.0
Existing Customer,45,F,4,Graduate,Unknown,Less than $40K,Blue,2192.0
Attrited Customer,45,F,2,Uneducated,Single,Less than $40K,Blue,2475.0
Attrited Customer,31,M,1,Post-Graduate,Single,$40K - $60K,Blue,4169.0
Existing Customer,40,M,2,College,Single,$80K - $120K,Blue,4178.0
Existing Customer,43,M,1,High School,Married,$120K +,Silver,34516.0
Existing Customer,55,M,2,Graduate,Married,$120K +,Blue,4698.0
Existing Customer,56,M,3,Post-Graduate,Married,$120K +,Blue,11316.0
Existing Customer,38,M,2,College,Married,$40K - $60K,Blue,2919.0
Attrited Customer,61,M,2,Graduate,Single,$60K - $80K,Blue,5905.0
Existing Customer,57,F,3,Graduate,Unknown,$40K - $60K,Blue,3585.0
Existing Customer,61,M,0,Post-Graduate,Married,Unknown,Blue,6959.0
Attrited Customer,43,F,4,Graduate,Married,Less than $40K,Blue,1484.0
Existing Customer,53,F,1,High School,Single,$40K - $60K,Blue,4930.0
Existing Customer,59,M,1,Doctorate,Married,$40K - $60K,Blue,3789.0
Existing Customer,56,M,3,College,Married,$60K - $80K,Blue,14551.0
Attrited Customer,43,M,1,Unknown,Divorced,$40K - $60K,Blue,2657.0
Existing Customer,47,M,4,Unknown,Divorced,$40K - $60K,Gold,23981.0
Existing Customer,54,F,2,Uneducated,Single,$40K - $60K,Blue,9525.0
Existing Customer,43,F,1,Uneducated,Married,Less than $40K,Blue,3092.0
Existing Customer,45,M,4,Graduate,Married,$60K - $80K,Blue,2731.0
Existing Customer,50,M,1,College,Single,$60K - $80K,Blue,10344.0
Existing Customer,58,F,3,High School,Married,Less than $40K,Blue,2590.0
Existing Customer,42,M,2,College,Unknown,$80K - $120K,Blue,4728.0
Existing Customer,38,F,2,High School,Married,$40K - $60K,Blue,1593.0
Attrited Customer,44,F,3,College,Single,Less than $40K,Blue,1951.0
Attrited Customer,48,F,5,College,Single,Unknown,Blue,3137.0
Existing Customer,30,F,0,Graduate,Married,Less than $40K,Blue,1764.0
Attrited Customer,43,M,3,Uneducated,Married,$80K - $120K,Blue,1507.0
Existing Customer,34,M,4,College,Married,$40K - $60K,Blue,5776.0
Existing Customer,53,M,3,College,Single,$60K - $80K,Blue,14366.0
Attrited Customer,54,F,3,College,Divorced,Less than $40K,Blue,6629.0
Attrited Customer,43,M,5,Graduate,Unknown,$80K - $120K,Blue,19782.0
Existing Customer,49,M,5,College,Married,$80K - $120K,Gold,34516.0
Existing Customer,32,F,4,Unknown,Single,Less than $40K,Blue,2063.0
Existing Customer,50,F,4,High School,Married,$40K - $60K,Blue,2432.0
Existing Customer,40,M,3,Unknown,Married,$120K +,Blue,12248.0
Existing Customer,45,M,3,High School,Divorced,$40K - $60K,Blue,9949.0
Existing Customer,43,F,2,High School,Unknown,Less than $40K,Blue,2422.0
Existing Customer,40,F,5,College,Married,Less than $40K,Silver,13991.0
Existing Customer,29,M,0,Graduate,Married,Less than $40K,Blue,1438.3
